,날짜,S&P500,미국채10년,GSCI,기준금리,last_gdp,last_unem,last_infl,CPI,달러인덱스,비율,종가,변동 %,updown
4464,2003-08-01,8.07595765578959,14.754098360655744,10.46329336020088,-0.25,1.7,6.0,2.4,0.8571277402514763,0.206313183412423,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",980.10,-1.03%,0
4465,2003-07-31,7.699858217908171,12.213541666666677,10.4634019821704,-0.25,1.7,6.0,2.4,0.8465757773505466,-0.5986787778695276,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",990.30,0.28%,1
4466,2003-07-30,7.790368271954675,12.97379801577206,11.295129433691748,-0.25,1.7,6.0,2.4,0.8269534990767475,-1.9305812281782664,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",987.50,-0.18%,0
4467,2003-07-29,8.93091386095322,9.759221311475416,10.616149234093916,-0.25,1.7,6.0,2.4,0.8073333662521366,-2.9735234215885966,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",989.30,-0.72%,0
4468,2003-07-28,11.114819759679584,7.40359897172236,7.82257381373496,-0.25,1.7,6.0,2.4,0.7595008138138437,-3.841488071168618,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",996.50,-0.22%,0
4469,2003-07-25,7.702435813034897,6.138563423331626,7.202453732536863,-0.25,1.7,6.0,2.4,0.728874282409698,-3.072399107686069,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",998.70,1.74%,1
4470,2003-07-24,7.573449401523398,3.2168886654938453,6.119975156612844,-0.25,1.7,6.0,2.4,0.7092648715548054,-3.0032467532467613,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",981.60,-0.71%,0
4471,2003-07-23,8.41562431424183,3.982858583312325,2.743624624560816,-0.25,1.7,6.0,2.4,0.6896576040392157,-2.3732579276913697,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",988.60,0.05%,1
4472,2003-07-22,9.73094170403587,5.593177827940804,4.262316375585479,-0.25,1.7,6.0,2.4,0.6700524795114803,-2.596221840589952,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",988.10,0.95%,1
4473,2003-07-21,11.157117278424344,1.0861328618337889,5.077399910298675,-0.25,1.7,6.0,2.4,0.6222457253657453,-3.0830830830830958,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",978.80,-1.46%,0
4474,2003-07-18,11.569496533697018,-0.5072279989855445,6.400761682944085,-0.25,1.7,6.0,2.4,0.586157793819079,-2.380474085978309,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",993.30,1.18%,1
4475,2003-07-17,11.585092052088015,-1.7293233082706865,5.520596715669137,-0.25,1.7,6.0,2.4,0.5665647496277209,-2.3063752643770834,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",981.70,-1.24%,0
4476,2003-07-16,13.014008133755077,-0.8466135458167283,8.631926613715903,-0.25,1.7,6.0,2.4,0.546973846050827,-2.8285857071464253,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",994.00,-0.64%,0
4477,2003-07-15,15.616722330991598,-6.265727226975343,9.206168964571454,-0.25,1.7,6.0,2.4,0.5273850827375958,-3.927823746386201,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,000.40",-0.35%,0
4478,2003-07-14,14.513538320330428,-7.916772392793703,10.259804352858197,-0.25,1.7,6.0,2.4,0.4686316308733038,-4.405330151153547,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,003.90",0.58%,1
4479,2003-07-11,14.16859122401848,-6.233966136480254,8.173784977908682,-0.25,1.7,6.0,2.4,0.4490514251084703,-4.520958083832336,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",998.10,0.95%,1
4480,2003-07-10,14.106797221905964,-6.451612903225806,10.949894787791134,-0.25,1.7,6.0,2.4,0.4294733578545486,-4.615537650452602,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",988.70,-1.35%,0
4481,2003-07-09,14.535742698033866,-6.557788944723621,9.159660195588112,-0.25,1.7,6.0,2.4,0.4098974287611653,-4.6679881070366775,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,002.20",-0.56%,0
4482,2003-07-08,14.27921265217886,-5.537294563843233,8.1275515544644,-0.25,1.7,6.0,2.4,0.3903236374781167,-5.4986204178163165,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,007.80",0.34%,1
4483,2003-07-07,12.458642327438682,-6.593406593406594,7.625219409879835,-0.25,1.7,6.0,2.4,0.3175262888168464,-6.076526566217284,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,004.40",1.90%,1
4484,2003-07-03,12.81643773413554,-10.022894937674897,7.540993299399398,-0.25,1.7,6.0,2.4,0.297961814397254,-6.330621154991064,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",985.70,-0.82%,0
4485,2003-07-02,14.420500873616769,-6.824146981627302,5.595319152625734,-0.25,1.7,6.0,2.4,0.2783994759539226,-5.867727498756829,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",993.80,1.17%,1
4486,2003-07-01,14.890356048101856,-7.522356654392426,3.087860789419241,-0.25,1.7,6.0,2.4,0.2620087336244641,-4.4888531833701535,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",982.30,0.80%,1
4487,2003-06-30,13.051534452808344,-9.1724314629772,2.786442301942347,-0.25,1.7,6.0,2.4,0.2169052272047087,-4.020504573323953,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",974.50,-0.17%,0
4488,2003-06-27,13.506044905008627,-9.653591441670912,1.5065992770182626,-0.25,1.7,6.0,2.4,0.1689545934530109,-4.932735426008958,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",976.20,-0.97%,0
4489,2003-06-26,12.103448275862064,-13.468869123252864,7.875306170459657,-0.25,1.7,6.0,2.4,0.1457053865240185,-6.497231012658235,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",985.80,1.08%,1
4490,2003-06-25,12.438550360123465,-17.545638945233268,6.282907208899548,-0.25,1.7,6.0,2.4,0.1224619066052292,-6.17393885425942,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",975.30,-0.83%,0
4491,2003-06-24,13.584818329090483,-16.528092718568903,5.523798215378462,-0.25,1.7,6.0,2.4,0.0992241515807124,-6.806747558449251,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",983.50,0.19%,1
4492,2003-06-23,11.15204286671133,-18.0379746835443,9.436137626966756,-0.25,1.7,6.0,2.4,0.0541795665634647,-6.881593216996946,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",981.60,-1.42%,0
4493,2003-06-20,13.589128697042366,-15.524652338811627,4.6229899695274845,-0.25,1.7,6.0,2.4,0.0063303381455878,-8.599316739873112,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",995.70,0.10%,1
4494,2003-06-19,15.572082379862705,-15.604616156547928,2.040792586186314,-0.25,1.7,6.0,2.4,-0.0168788241085872,-7.891370658270193,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",994.70,-1.52%,0
4495,2003-06-18,16.75706866705136,-16.47901740020471,2.088412903739268,-0.25,1.7,6.0,2.4,-0.0400822741416846,-8.85319753207326,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,010.10",-0.16%,0
4496,2003-06-17,17.141863699582764,-17.34375,-2.5638739452230315,-0.25,1.7,6.0,2.4,-0.0632800140622142,-8.481262327416182,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,011.70",0.10%,1
4497,2003-06-16,18.6367454698188,-15.80653877330451,-4.528654951665547,-0.25,1.7,6.0,2.4,-0.1082658136632652,-7.4631357207342734,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))","1,010.70",2.24%,1
4498,2003-06-13,20.02644548623633,-15.573333333333336,-4.597198213944554,-0.25,1.7,6.0,2.4,-0.1560139147545411,-7.156421789105444,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",988.60,-0.99%,0
4499,2003-06-12,24.03630937577716,-10.401561628555488,-5.509584114456412,-0.25,1.7,6.0,2.4,-0.1791831357048666,-6.615801626342741,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",998.50,0.10%,1
4500,2003-06-11,22.9923816660422,-10.85985482970407,-5.115151354261593,-0.25,1.7,6.0,2.4,-0.2023466591723476,-4.654241776148277,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",997.50,1.29%,1
4501,2003-06-10,20.854489164086683,-7.996632996633,-7.705251623400724,-0.25,1.7,6.0,2.4,-0.2255044872583054,-4.792006525285484,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",984.80,0.91%,1
4502,2003-06-09,19.16998431656412,-7.9582875960483,-9.008293458458628,-0.25,1.7,6.0,2.4,-0.2704316369894456,-4.452614379084967,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",975.90,-1.20%,0
4503,2003-06-06,20.435470137452864,-8.456486042692932,-8.120533203547364,-0.25,1.7,6.0,2.4,-0.3180788877771386,-5.61671763506625,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",987.80,-0.23%,0
4504,2003-06-05,18.83359440896494,-9.25364913247039,-9.285722029090447,-0.25,1.7,6.0,2.4,-0.3412082704391621,-4.655891023686081,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",990.10,0.40%,1
4505,2003-06-04,18.199513381995136,-8.662280701754394,-8.704371261674746,-0.25,1.7,6.0,2.4,-0.3643319703059002,-4.812290161766206,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",986.20,1.50%,1
4506,2003-06-03,15.836128413991382,-7.156462585034011,-7.4572870426813695,-0.25,1.7,6.0,2.4,-0.3874499894714555,-5.74828559903187,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",971.60,0.48%,1
4507,2003-06-02,14.564261086672214,-8.640303358613217,-11.96146600583218,-0.25,1.7,6.0,2.4,-0.4175804895166309,-5.918531962089135,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",967.00,0.35%,1
4508,2003-05-30,13.412158127313994,-10.7515378443434,-12.035375239909582,-0.25,1.7,6.0,2.4,-0.4397431584197008,-6.983268209598236,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",963.60,1.47%,1
4509,2003-05-29,15.190332326283992,-9.028146574614972,-13.51815283860684,-0.25,1.7,6.0,2.4,-0.4374505816175606,-6.298187643937124,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",949.60,-0.38%,0
4510,2003-05-28,13.462914381111371,-10.523560209424076,-9.204124479783054,-0.25,1.7,6.0,2.4,-0.4351577376309125,-6.901394322399435,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",953.20,0.18%,1
4511,2003-05-27,12.082632716790778,-13.376623376623378,-11.774191541602756,-0.25,1.7,6.0,2.4,-0.4433917337143372,-6.786107496747073,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",951.50,1.96%,1
4512,2003-05-23,9.867955670832345,-14.821474441304904,-8.538871062489932,-0.25,1.7,6.0,2.4,-0.4410989687220434,-6.045718869059556,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",933.20,0.14%,1
4513,2003-05-22,10.309401505196506,-12.14784181959163,-5.761670761670762,-0.25,1.7,6.0,2.4,-0.4271993622094032,-6.553615960099744,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",931.90,0.92%,1
4514,2003-05-21,8.827357709146849,-13.59073359073358,-8.294666141815494,-0.25,1.7,6.0,2.4,-0.4249051187308676,-6.271951831409934,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",923.40,0.40%,1
4515,2003-05-20,8.176691729323297,-11.718552265249306,-7.750165414203017,-0.25,1.7,6.0,2.4,-0.4226106077644755,-6.268716310640847,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",919.70,-0.12%,0
4516,2003-05-19,13.103365672535633,-13.67650769618976,-6.498245787870302,-0.25,1.7,6.0,2.4,-0.4273367648155758,-6.474677259185696,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",920.80,-2.49%,0
4517,2003-05-16,15.818448739907032,-9.083890890375711,-6.563060145771599,-0.25,1.7,6.0,2.4,-0.4076227523846684,-4.827930174563595,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",944.30,-0.25%,0
4518,2003-05-15,14.730670575302296,-9.966777408637864,-5.25371544122163,-0.25,1.7,6.0,2.4,-0.4053264307446033,-5.004011231448049,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",946.70,0.79%,1
4519,2003-05-14,13.639652677279294,-8.865875221015408,-7.23101585952944,-0.25,1.7,6.0,2.4,-0.4030298412651056,-5.807604487243133,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",939.30,-0.32%,0
4520,2003-05-13,13.050239234449764,-8.337531486146107,-8.214637553844454,0.25,1.7,6.0,2.4,-0.400732983899204,-5.863645398529125,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",942.30,-0.30%,0
4521,2003-05-12,12.498493431360725,-6.358087487283825,-9.560784424175452,0.25,1.7,6.0,2.4,-0.4054600701793668,-5.294585987261153,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",945.10,1.25%,1
4522,2003-05-09,9.807898818756705,-12.468322351748604,-9.09137455757459,0.25,1.7,6.0,2.4,-0.3915428746347732,-4.670742708228923,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",933.40,1.42%,1
4523,2003-05-08,10.194404931247036,-8.095952023988003,-9.859954507856424,0.25,1.7,6.0,2.4,-0.389244677133936,-3.942220884742695,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",920.30,-1.00%,0
4524,2003-05-07,10.16269747701013,-3.539597657244722,-10.332473783368014,0.25,1.7,6.0,2.4,-0.3869462114653623,-4.324324324324332,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",929.60,-0.51%,0
4525,2003-05-06,7.694990119725682,-2.7513756878439297,-7.839718299170982,0.25,1.7,6.0,2.4,-0.384647477582097,-2.779736126498142,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",934.40,0.85%,1
4526,2003-05-05,8.694635970550424,-0.9833585476550718,-10.628055674273613,0.25,1.7,6.0,2.4,-0.3893755560491063,-3.1761885737115527,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",926.50,-0.39%,0
4527,2003-05-02,8.48922566895571,-3.2233694283555803,-10.0494518102699,0.25,1.7,6.0,2.4,-0.3637577759814374,-3.255442380667072,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",930.10,1.51%,1
4528,2003-05-01,6.073577047663119,-4.5488441461595785,-9.728868304009582,0.25,1.7,6.0,2.4,-0.3407972440944725,-2.3759398496240647,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",916.30,-0.07%,0
4529,2003-04-30,6.907396622015137,-1.0571356657437658,-8.79947939701032,0.25,1.7,6.0,2.4,-0.3178286397356168,-1.3362805184366504,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",916.90,-0.10%,0
4530,2003-04-29,7.941002949852502,-1.5632879475542176,-7.377339992355648,0.25,1.7,6.0,2.4,-0.2948519586468761,-0.8221375576498829,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",917.80,0.33%,1
4531,2003-04-28,4.341769212909215,-1.193802387604768,-6.734246565722359,0.25,1.7,6.0,2.4,-0.2609643723841811,-0.9242515571629512,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",914.80,1.78%,1
4532,2003-04-25,2.7161050377549896,-0.3806140573458432,-4.550336448064697,0.25,1.7,6.0,2.4,-0.202864381729891,-0.8949220713926601,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",898.80,-1.38%,0
4533,2003-04-24,4.622040072859748,1.634738186462326,-5.306674227669574,0.25,1.7,6.0,2.4,-0.1798472530179917,-1.1480483178596443,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",911.40,-0.83%,0
4534,2003-04-23,2.6813880126182914,-0.1510193808205331,-2.6995504709767504,0.25,1.7,6.0,2.4,-0.1568220219656404,-1.531881030538154,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",919.00,0.83%,1
4535,2003-04-22,-1.086715457972938,-0.7468259895444423,-1.0161231196364235,0.25,1.7,6.0,2.4,-0.1337886842938995,-0.5673335323977239,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",911.40,2.17%,1
4536,2003-04-21,-2.2960857205335667,-3.036982610825376,-1.647040482603468,0.25,1.7,6.0,2.4,-0.0415741817285082,-1.3182674199623334,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))",892.00,-0.18%,0
4537,2003-04-17,-4.171204530603362,-2.905688254124597,-2.59729174831476,0.25,1.7,6.0,2.4,-0.0185002466699387,-1.809731012658226,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",893.60,1.56%,1
4538,2003-04-16,-4.389825050982085,-2.229845626072046,-0.999172317127314,0.25,1.7,6.0,2.4,0.0045818207450859,-1.6127446159897734,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",879.90,-1.22%,0
4539,2003-04-15,-4.437007448990598,-2.595197671598356,-2.213043355946798,0.25,1.7,6.0,2.4,0.0276720248166852,-1.2016152861223273,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",890.80,0.63%,1
4540,2003-04-14,-6.392841742130235,-4.009661835748781,-1.295832379684696,0.25,1.7,6.0,2.4,0.0617001022458741,-1.2471766669940056,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",885.20,1.95%,1
4541,2003-04-11,-6.03708495040966,-5.582175371346443,-3.315622753473207,0.25,1.7,6.0,2.4,0.1201142937773538,-1.3391098857818031,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",868.30,-0.38%,0
4542,2003-04-10,-4.82470601164963,-3.058940562049236,1.000354913820576,0.25,1.7,6.0,2.4,0.1432452457396828,-1.7205982989539594,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",871.60,0.65%,1
4543,2003-04-09,-4.832592913641784,-1.7714570858283478,-1.5050139545661594,0.25,1.7,6.0,2.4,0.1663843602230262,-1.3106416275430255,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",866.00,-1.40%,0
4544,2003-04-08,-5.285252960172231,-1.8495684340320528,-2.840606075797749,0.25,1.7,6.0,2.4,0.1895316415487072,-1.4183019234505478,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",878.30,-0.18%,0
4545,2003-04-07,-3.2687651331719176,-1.5924359293356571,-5.005130156816522,0.25,1.7,6.0,2.4,0.2236303304151357,-1.4747533938861266,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",879.90,0.11%,1
4546,2003-04-04,-3.575357535753575,-2.9273133217563854,-2.076068796573133,0.25,1.7,6.0,2.4,0.2822025218097772,-2.022166050943028,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",878.90,0.27%,1
4547,2003-04-03,0.125028415548991,2.9596647459402825,0.0599878173882694,0.25,1.7,6.0,2.4,0.3053907022749932,-2.822074031120133,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))",876.50,-0.50%,0
4548,2003-04-02,-2.37662042301569,0.4746835443038037,1.6964404163600937,0.25,1.7,6.0,2.4,0.3427682956994943,-2.620770584783891,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",880.90,2.61%,1
4549,2003-04-01,-3.107151016678082,-0.2361584885856703,0.9145412393436254,0.25,1.7,6.0,2.4,0.3693232019791705,-2.8986921725551427,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))",858.50,1.21%,1
4550,2003-03-31,-2.9448128582668365,-0.1534919416730566,-0.2238179168578153,0.25,1.7,6.0,2.4,0.4490329880139979,-2.3642732049036845,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))",848.20,-1.77%,0
4551,2003-03-28,-2.689075630252101,-0.5320496579680747,0.3576940368415897,0.25,1.7,6.0,2.4,0.4756179497153401,-2.0155038759689905,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))",863.50,-0.58%,0
4552,2003-03-27,-3.0532649877423643,-0.8566389518770423,-2.376449718180285,0.25,1.7,6.0,2.4,0.5164302642283122,-2.517361111111124,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))",868.50,-0.17%,0
4553,2003-03-26,-2.355436481357436,-0.5045408678102931,-0.8244772250062586,0.25,1.7,6.0,2.4,0.5430360491031994,-2.60376633358954,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",870.00,-0.54%,0
4554,2003-03-25,-2.261931689662972,0.7104795737122565,1.1838079919682687,0.25,1.7,6.0,2.4,0.598124225800745,-2.47115384615384,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",874.70,1.21%,1
4555,2003-03-24,0.527437997980017,1.7335314512134568,-2.326695810818772,0.25,1.7,6.0,2.4,0.6495345297511298,-1.4714368147720729,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",864.20,-3.53%,0
4556,2003-03-21,-3.0232558139534835,-4.09796314258001,1.917394939233708,0.25,1.7,6.0,2.4,0.6761780012036609,-2.372718539865513,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",895.80,2.30%,1
4557,2003-03-20,-3.9982425307557095,-4.182692307692306,3.772252905136945,0.25,1.7,6.0,2.4,0.7028290195800732,-1.8173076923076927,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",875.70,0.19%,1
4558,2003-03-19,-2.5857223159078133,-4.003930238270691,8.063890115572931,0.25,1.7,6.0,2.4,0.7294875880873886,-2.9850746268656625,"(Decimal('0.3'), Decimal('0.1'), Decimal('0.5'), Decimal('0.1'))",874.00,0.87%,1
4559,2003-03-18,-4.303460514640646,-4.619970193740684,14.5700545586877,0.25,1.7,6.0,2.4,0.7847096751337101,-4.125793421811893,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))",866.50,0.43%,1
4560,2003-03-17,-7.922651933701662,-8.049689440993795,18.93451720437536,0.25,1.7,6.0,2.4,0.8361974276299046,-4.285850951879847,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))",862.80,3.54%,1
4561,2003-03-14,-8.026533996683254,-7.544378698224853,21.378854879471703,0.25,1.7,6.0,2.4,0.8628937949608377,-5.466451551675054,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))",833.30,0.17%,1
4562,2003-03-13,-9.843049327354256,-11.1716621253406,28.24072425901961,0.25,1.7,6.0,2.4,0.8895977317029976,-6.840607210626192,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))",831.90,3.44%,1
4563,2003-03-12,-12.2231966673975,-12.399119589141613,27.74597346415561,0.25,1.7,6.0,2.4,0.9163092410762016,-6.830056046356985,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))",804.20,0.44%,1
4564,2003-03-11,-10.921125206839491,-13.850616388687444,29.50722095724639,0.25,1.7,6.0,2.4,0.9716656619029426,-7.07914215221104,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))",800.70,-0.84%,0
4565,2003-03-10,-9.666521360069751,-12.235067437379575,33.03659941408931,0.25,1.7,6.0,2.4,1.0232310693385578,-7.618419813541768,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))",807.50,-2.58%,0
4566,2003-03-07,-10.718940052128575,-13.08277830637488,29.10852838605849,0.25,1.7,6.0,2.4,1.0499804902273917,-7.407756024096376,"(Decimal('0.5'), Decimal('0.1'), Decimal('0.3'), Decimal('0.1'))",828.90,0.83%,1
