,date,sp,doller,fed
562,2020-02-11,"3,357.75",98.720001,1.58
563,2020-02-10,"3,352.09",98.830002,1.58
564,2020-02-07,"3,327.71",98.68,1.58
565,2020-02-06,"3,345.78",98.5,1.59
566,2020-02-05,"3,334.69",98.269997,1.59
567,2020-02-04,"3,297.59",97.959999,1.59
568,2020-02-03,"3,248.92",97.800003,1.59
569,2020-01-31,"3,225.52",97.389999,1.59
570,2020-01-30,"3,283.66",97.870003,1.6
571,2020-01-29,"3,273.40",97.989998,1.55
572,2020-01-28,"3,276.24",98.019997,1.55
573,2020-01-27,"3,243.63",97.959999,1.55
574,2020-01-24,"3,295.47",97.849998,1.55
575,2020-01-23,"3,325.54",97.690002,1.55
576,2020-01-22,"3,321.75",97.529999,1.55
577,2020-01-21,"3,320.79",97.529999,1.55
578,2020-01-17,"3,329.62",97.610001,1.55
579,2020-01-16,"3,316.81",97.32,1.54
580,2020-01-15,"3,289.29",97.230003,1.54
581,2020-01-14,"3,283.15",97.370003,1.54
582,2020-01-13,"3,288.13",97.349998,1.54
583,2020-01-10,"3,265.35",97.360001,1.54
584,2020-01-09,"3,274.70",97.449997,1.55
585,2020-01-08,"3,253.05",97.300003,1.55
586,2020-01-07,"3,237.18",96.980003,1.55
587,2020-01-06,"3,246.28",96.669998,1.55
588,2020-01-03,"3,234.85",96.839996,1.55
589,2020-01-02,"3,257.85",96.849998,1.55
590,2019-12-31,"3,230.78",96.389999,1.55
591,2019-12-30,"3,221.29",96.739998,1.55
592,2019-12-27,"3,240.02",96.919998,1.55
593,2019-12-26,"3,239.91",97.589996,1.55
594,2019-12-24,"3,223.38",97.650002,1.55
595,2019-12-23,"3,224.01",97.660004,1.55
596,2019-12-20,"3,221.22",97.709999,1.55
597,2019-12-19,"3,205.37",97.419998,1.55
598,2019-12-18,"3,191.14",97.410004,1.55
599,2019-12-17,"3,192.52",97.209999,1.55
600,2019-12-16,"3,191.45",97.07,1.56
601,2019-12-13,"3,168.80",97.169998,1.55
602,2019-12-12,"3,168.57",97.400002,1.55
603,2019-12-11,"3,141.63",97.160004,1.55
604,2019-12-10,"3,132.52",97.410004,1.55
605,2019-12-09,"3,135.96",97.639999,1.55
606,2019-12-06,"3,145.91",97.699997,1.55
607,2019-12-05,"3,117.43",97.410004,1.55
608,2019-12-04,"3,112.76",97.650002,1.55
609,2019-12-03,"3,093.20",97.739998,1.55
610,2019-12-02,"3,113.87",97.860001,1.56
611,2019-11-29,"3,140.98",98.269997,1.56
612,2019-11-27,"3,153.63",98.410004,1.55
613,2019-11-26,"3,140.52",98.25,1.55
614,2019-11-25,"3,133.64",98.32,1.55
615,2019-11-22,"3,110.29",98.269997,1.55
616,2019-11-21,"3,103.54",97.989998,1.55
617,2019-11-20,"3,108.46",97.93,1.55
618,2019-11-19,"3,120.18",97.860001,1.55
619,2019-11-18,"3,122.03",97.790001,1.55
620,2019-11-15,"3,120.46",98.0,1.55
621,2019-11-14,"3,096.63",98.160004,1.55
622,2019-11-13,"3,094.04",98.370003,1.55
623,2019-11-12,"3,091.84",98.309998,1.55
624,2019-11-08,"3,093.08",98.349998,1.55
625,2019-11-07,"3,085.18",98.139999,1.55
626,2019-11-06,"3,076.78",97.949997,1.55
627,2019-11-05,"3,074.62",97.980003,1.56
628,2019-11-04,"3,078.27",97.510002,1.56
629,2019-11-01,"3,066.91",97.239998,1.57
630,2019-10-31,"3,037.56",97.349998,1.58
631,2019-10-30,"3,046.77",97.650002,1.82
632,2019-10-29,"3,036.89",97.690002,1.82
633,2019-10-28,"3,039.42",97.760002,1.83
634,2019-10-25,"3,022.55",97.830002,1.83
635,2019-10-24,"3,010.29",97.629997,1.85
636,2019-10-23,"3,004.52",97.470001,1.85
637,2019-10-22,"2,995.99",97.529999,1.85
638,2019-10-21,"3,006.72",97.330002,1.85
639,2019-10-18,"2,986.20",97.279999,1.85
640,2019-10-17,"2,997.95",97.610001,1.85
641,2019-10-16,"2,989.69",98.010002,1.9
642,2019-10-15,"2,995.68",98.290001,1.9
643,2019-10-11,"2,970.27",98.300003,1.82
644,2019-10-10,"2,938.13",98.709999,1.82
645,2019-10-09,"2,919.40",99.120003,1.82
646,2019-10-08,"2,893.06",99.139999,1.82
647,2019-10-07,"2,938.79",98.989998,1.82
648,2019-10-04,"2,952.01",98.809998,1.82
649,2019-10-03,"2,910.63",98.860001,1.83
650,2019-10-02,"2,887.61",99.040001,1.85
651,2019-10-01,"2,940.25",99.129997,1.88
652,2019-09-30,"2,976.74",99.379997,1.9
653,2019-09-27,"2,961.79",99.110001,1.83
654,2019-09-26,"2,977.62",99.209999,1.85
655,2019-09-25,"2,984.87",99.040001,1.9
656,2019-09-24,"2,966.60",98.339996,1.9
657,2019-09-23,"2,991.78",98.599998,1.9
658,2019-09-20,"2,992.07",98.510002,1.9
659,2019-09-19,"3,006.79",98.269997,1.9
660,2019-09-18,"3,006.73",98.599998,2.25
661,2019-09-17,"3,005.70",98.260002,2.3
662,2019-09-16,"2,997.96",98.650002,2.25
663,2019-09-13,"3,007.39",98.260002,2.14
664,2019-09-12,"3,009.57",98.309998,2.13
665,2019-09-11,"3,000.93",98.650002,2.13
666,2019-09-10,"2,979.39",98.330002,2.13
667,2019-09-09,"2,978.43",98.279999,2.13
668,2019-09-06,"2,978.71",98.389999,2.12
669,2019-09-05,"2,976.00",98.410004,2.13
670,2019-09-04,"2,937.78",98.449997,2.13
671,2019-09-03,"2,906.27",98.949997,2.13
672,2019-08-30,"2,926.46",98.919998,2.13
673,2019-08-29,"2,924.58",98.510002,2.12
674,2019-08-28,"2,887.94",98.209999,2.12
675,2019-08-27,"2,869.16",98.0,2.12
676,2019-08-26,"2,878.38",98.080002,2.12
677,2019-08-23,"2,847.11",97.639999,2.12
678,2019-08-22,"2,922.95",98.169998,2.12
679,2019-08-21,"2,924.43",98.300003,2.12
680,2019-08-20,"2,900.51",98.190002,2.13
681,2019-08-19,"2,923.65",98.349998,2.13
682,2019-08-16,"2,888.68",98.139999,2.13
683,2019-08-15,"2,847.60",98.139999,2.13
684,2019-08-14,"2,840.60",97.989998,2.12
685,2019-08-13,"2,926.32",97.809998,2.12
686,2019-08-12,"2,882.70",97.379997,2.12
687,2019-08-09,"2,918.65",97.489998,2.12
688,2019-08-08,"2,938.09",97.620003,2.12
689,2019-08-07,"2,883.98",97.540001,2.12
690,2019-08-06,"2,881.77",97.629997,2.13
691,2019-08-05,"2,844.74",97.5,2.13
692,2019-08-02,"2,932.05",98.099998,2.14
693,2019-08-01,"2,953.56",98.389999,2.14
694,2019-07-31,"2,980.38",98.519997,2.4
695,2019-07-30,"3,013.18",98.050003,2.39
696,2019-07-29,"3,020.97",98.040001,2.4
697,2019-07-26,"3,025.86",98.010002,2.4
698,2019-07-25,"3,003.67",97.82,2.4
699,2019-07-24,"3,019.56",97.730003,2.4
700,2019-07-23,"3,005.47",97.709999,2.4
701,2019-07-22,"2,985.03",97.260002,2.4
702,2019-07-19,"2,976.61",97.150002,2.41
703,2019-07-18,"2,995.11",96.790001,2.41
704,2019-07-17,"2,984.42",97.220001,2.41
705,2019-07-16,"3,004.04",97.400002,2.41
706,2019-07-15,"3,014.30",96.93,2.4
707,2019-07-12,"3,013.77",96.809998,2.38
708,2019-07-11,"2,999.91",97.050003,2.4
709,2019-07-10,"2,993.07",97.099998,2.41
710,2019-07-09,"2,979.63",97.489998,2.41
711,2019-07-08,"2,975.95",97.379997,2.41
712,2019-07-05,"2,990.41",97.25,2.42
713,2019-07-03,"2,995.82",96.769997,2.41
714,2019-07-02,"2,973.01",96.730003,2.4
715,2019-07-01,"2,964.33",96.839996,2.39
716,2019-06-28,"2,941.76",96.129997,2.4
717,2019-06-27,"2,924.92",96.190002,2.38
718,2019-06-26,"2,913.78",96.209999,2.38
719,2019-06-25,"2,917.38",96.160004,2.38
720,2019-06-24,"2,945.35",95.980003,2.38
721,2019-06-21,"2,950.46",96.220001,2.38
722,2019-06-20,"2,954.18",96.629997,2.37
723,2019-06-19,"2,926.46",97.120003,2.37
724,2019-06-18,"2,917.75",97.639999,2.37
725,2019-06-17,"2,889.67",97.559998,2.38
726,2019-06-14,"2,886.98",97.57,2.36
727,2019-06-13,"2,891.64",97.010002,2.37
728,2019-06-12,"2,879.84",97.0,2.37
729,2019-06-11,"2,885.72",96.690002,2.37
730,2019-06-10,"2,886.73",96.760002,2.37
731,2019-06-07,"2,873.34",96.610001,2.37
732,2019-06-06,"2,843.49",97.029999,2.37
733,2019-06-05,"2,826.15",97.370003,2.38
734,2019-06-04,"2,803.27",97.07,2.38
735,2019-06-03,"2,744.45",97.139999,2.38
736,2019-05-31,"2,752.06",97.75,2.4
737,2019-05-30,"2,788.86",98.139999,2.39
738,2019-05-29,"2,783.02",98.139999,2.39
739,2019-05-28,"2,802.39",97.959999,2.39
740,2019-05-24,"2,826.06",97.610001,2.38
741,2019-05-23,"2,822.24",97.849998,2.38
742,2019-05-22,"2,856.27",98.110001,2.38
743,2019-05-21,"2,864.36",98.059998,2.39
744,2019-05-20,"2,840.23",97.93,2.39
745,2019-05-17,"2,859.53",98.0,2.39
746,2019-05-16,"2,876.32",97.839996,2.39
747,2019-05-15,"2,850.96",97.57,2.4
748,2019-05-14,"2,834.41",97.529999,2.38
749,2019-05-13,"2,811.87",97.32,2.38
750,2019-05-10,"2,881.40",97.330002,2.38
751,2019-05-09,"2,870.72",97.370003,2.38
752,2019-05-08,"2,879.42",97.620003,2.39
753,2019-05-07,"2,884.05",97.629997,2.4
754,2019-05-06,"2,932.47",97.519997,2.4
755,2019-05-03,"2,945.64",97.519997,2.4
756,2019-05-02,"2,917.52",97.830002,2.41
757,2019-05-01,"2,923.73",97.690002,2.45
758,2019-04-30,"2,945.83",97.480003,2.45
759,2019-04-29,"2,943.03",97.860001,2.45
760,2019-04-26,"2,939.88",98.010002,2.44
761,2019-04-25,"2,926.17",98.199997,2.44
762,2019-04-24,"2,927.25",98.099998,2.44
763,2019-04-23,"2,933.68",97.57,2.44
764,2019-04-22,"2,907.97",97.279999,2.44
765,2019-04-18,"2,905.03",97.470001,2.43
766,2019-04-17,"2,900.45",97.010002,2.42
767,2019-04-16,"2,907.06",97.040001,2.41
768,2019-04-15,"2,905.58",96.940002,2.41
769,2019-04-12,"2,907.41",96.970001,2.41
770,2019-04-11,"2,888.32",97.18,2.41
771,2019-04-10,"2,888.21",96.949997,2.41
772,2019-04-09,"2,878.20",97.010002,2.41
773,2019-04-08,"2,895.77",97.050003,2.41
774,2019-04-05,"2,892.74",97.400002,2.41
775,2019-04-04,"2,879.39",97.309998,2.41
776,2019-04-03,"2,873.40",97.089996,2.41
777,2019-04-02,"2,867.24",97.360001,2.41
778,2019-04-01,"2,867.19",97.25,2.41
779,2019-03-29,"2,834.40",97.279999,2.43
780,2019-03-28,"2,815.44",97.199997,2.41
781,2019-03-27,"2,805.37",96.769997,2.41
782,2019-03-26,"2,818.46",96.739998,2.4
783,2019-03-25,"2,798.36",96.57,2.4
784,2019-03-22,"2,800.71",96.650002,2.41
785,2019-03-21,"2,854.88",96.5,2.41
786,2019-03-20,"2,824.23",95.760002,2.41
787,2019-03-19,"2,832.57",96.379997,2.4
788,2019-03-18,"2,832.94",96.519997,2.4
789,2019-03-15,"2,822.48",96.599998,2.4
790,2019-03-14,"2,808.48",96.790001,2.4
791,2019-03-13,"2,810.92",96.550003,2.4
792,2019-03-12,"2,791.52",96.940002,2.4
793,2019-03-11,"2,783.30",97.220001,2.4
794,2019-03-08,"2,743.07",97.370003,2.4
795,2019-03-07,"2,748.93",97.669998,2.4
796,2019-03-06,"2,771.45",96.870003,2.4
797,2019-03-05,"2,789.65",96.849998,2.4
798,2019-03-04,"2,792.81",96.68,2.4
799,2019-03-01,"2,803.69",96.529999,2.4
800,2019-02-28,"2,784.49",96.160004,2.4
801,2019-02-27,"2,792.38",96.150002,2.4
802,2019-02-26,"2,793.90",96.0,2.4
803,2019-02-25,"2,796.11",96.410004,2.4
804,2019-02-22,"2,792.67",96.510002,2.4
805,2019-02-21,"2,774.88",96.610001,2.4
806,2019-02-20,"2,784.70",96.449997,2.4
807,2019-02-19,"2,779.76",96.519997,2.4
808,2019-02-15,"2,775.60",96.919998,2.4
809,2019-02-14,"2,745.73",96.980003,2.4
810,2019-02-13,"2,753.03",97.129997,2.4
811,2019-02-12,"2,744.73",96.709999,2.4
812,2019-02-11,"2,709.80",97.059998,2.4
813,2019-02-08,"2,707.88",96.639999,2.4
814,2019-02-07,"2,706.05",96.510002,2.4
815,2019-02-06,"2,731.61",96.419998,2.4
816,2019-02-05,"2,737.70",96.099998,2.4
817,2019-02-04,"2,724.87",95.849998,2.4
818,2019-02-01,"2,706.53",95.580002,2.4
819,2019-01-31,"2,704.10",95.580002,2.4
820,2019-01-30,"2,681.05",95.339996,2.4
821,2019-01-29,"2,640.00",95.82,2.4
822,2019-01-28,"2,643.85",95.75,2.4
823,2019-01-25,"2,664.76",95.790001,2.4
824,2019-01-24,"2,642.33",96.599998,2.4
825,2019-01-23,"2,638.70",96.120003,2.4
826,2019-01-22,"2,632.90",96.300003,2.4
827,2019-01-18,"2,670.71",96.339996,2.4
828,2019-01-17,"2,635.96",96.07,2.4
829,2019-01-16,"2,616.10",96.059998,2.4
830,2019-01-15,"2,610.30",95.970001,2.4
831,2019-01-14,"2,582.61",95.589996,2.4
832,2019-01-11,"2,596.26",95.669998,2.4
833,2019-01-10,"2,596.64",95.540001,2.4
834,2019-01-09,"2,584.96",95.220001,2.4
835,2019-01-08,"2,574.41",95.900002,2.4
836,2019-01-07,"2,549.69",95.709999,2.4
837,2019-01-04,"2,531.94",96.190002,2.4
838,2019-01-03,"2,447.89",96.309998,2.4
839,2019-01-02,"2,510.03",96.82,2.4
840,2018-12-31,"2,506.85",96.169998,2.4
841,2018-12-28,"2,485.74",96.389999,2.4
842,2018-12-27,"2,488.83",96.480003,2.4
843,2018-12-26,"2,467.70",97.050003,2.4
844,2018-12-24,"2,351.10",96.550003,2.4
845,2018-12-21,"2,416.62",96.959999,2.4
846,2018-12-20,"2,467.42",96.279999,2.4
847,2018-12-19,"2,506.96",97.040001,2.2
848,2018-12-18,"2,546.16",97.139999,2.2
849,2018-12-17,"2,545.94",97.099998,2.2
850,2018-12-14,"2,599.95",97.440002,2.19
851,2018-12-13,"2,650.54",97.059998,2.19
852,2018-12-12,"2,651.07",97.040001,2.19
853,2018-12-11,"2,636.78",97.389999,2.19
854,2018-12-10,"2,637.72",97.220001,2.2
855,2018-12-07,"2,633.08",96.510002,2.19
856,2018-12-06,"2,695.95",96.809998,2.2
857,2018-12-04,"2,700.06",96.970001,2.2
858,2018-12-03,"2,790.37",97.040001,2.19
859,2018-11-30,"2,760.17",97.269997,2.2
860,2018-11-29,"2,737.80",96.779999,2.2
861,2018-11-28,"2,743.79",96.790001,2.2
862,2018-11-27,"2,682.17",97.370003,2.2
863,2018-11-26,"2,673.45",97.07,2.2
864,2018-11-23,"2,632.56",96.919998,2.2
865,2018-11-21,"2,649.93",96.709999,2.2
866,2018-11-20,"2,641.89",96.809998,2.2
867,2018-11-19,"2,690.73",96.190002,2.2
868,2018-11-16,"2,736.27",96.470001,2.2
869,2018-11-15,"2,730.20",96.93,2.2
870,2018-11-14,"2,701.58",96.800003,2.2
871,2018-11-13,"2,722.18",97.300003,2.2
872,2018-11-09,"2,781.01",96.910004,2.19
873,2018-11-08,"2,806.83",96.639999,2.2
874,2018-11-07,"2,813.89",96.0,2.2
875,2018-11-06,"2,755.45",96.32,2.2
876,2018-11-05,"2,738.31",96.349998,2.2
877,2018-11-02,"2,723.06",96.540001,2.19
878,2018-11-01,"2,740.37",96.279999,2.2
879,2018-10-31,"2,711.74",97.129997,2.2
880,2018-10-30,"2,682.63",97.010002,2.2
881,2018-10-29,"2,641.25",96.580002,2.2
882,2018-10-26,"2,658.69",96.360001,2.2
883,2018-10-25,"2,705.57",96.68,2.2
884,2018-10-24,"2,656.10",96.43,2.2
885,2018-10-23,"2,740.69",95.959999,2.2
886,2018-10-22,"2,755.88",96.010002,2.19
887,2018-10-19,"2,767.78",95.709999,2.19
888,2018-10-18,"2,768.78",95.900002,2.19
889,2018-10-17,"2,809.21",95.580002,2.19
890,2018-10-16,"2,809.92",95.050003,2.18
891,2018-10-15,"2,750.79",95.07,2.18
892,2018-10-12,"2,767.13",95.220001,2.18
893,2018-10-11,"2,728.37",95.019997,2.18
894,2018-10-10,"2,785.68",95.510002,2.18
895,2018-10-09,"2,880.34",95.68,2.18
896,2018-10-05,"2,885.57",95.620003,2.18
897,2018-10-04,"2,901.61",95.75,2.18
898,2018-10-03,"2,925.51",95.760002,2.18
899,2018-10-02,"2,923.43",95.510002,2.18
900,2018-10-01,"2,924.59",95.300003,2.18
901,2018-09-28,"2,913.98",95.190002,2.18
902,2018-09-27,"2,914.00",95.0,2.18
903,2018-09-26,"2,905.97",94.190002,1.93
904,2018-09-25,"2,915.56",94.129997,1.93
905,2018-09-24,"2,919.37",94.260002,1.93
906,2018-09-21,"2,929.67",94.220001,1.92
907,2018-09-20,"2,930.75",93.910004,1.92
908,2018-09-19,"2,907.95",94.550003,1.92
909,2018-09-18,"2,904.31",94.620003,1.92
910,2018-09-17,"2,888.80",94.510002,1.92
911,2018-09-14,"2,904.98",94.980003,1.92
912,2018-09-13,"2,904.18",94.540001,1.92
913,2018-09-12,"2,888.92",94.800003,1.92
914,2018-09-11,"2,887.89",95.059998,1.92
915,2018-09-10,"2,877.13",95.150002,1.92
916,2018-09-07,"2,871.68",95.370003,1.92
917,2018-09-06,"2,878.05",95.019997,1.92
918,2018-09-05,"2,888.60",95.129997,1.92
919,2018-09-04,"2,896.72",95.419998,1.92
920,2018-08-31,"2,901.52",95.139999,1.91
921,2018-08-30,"2,901.13",94.720001,1.92
922,2018-08-29,"2,914.04",94.599998,1.92
923,2018-08-28,"2,897.52",94.720001,1.92
924,2018-08-27,"2,896.74",94.779999,1.92
925,2018-08-24,"2,874.69",95.150002,1.92
926,2018-08-23,"2,856.98",95.620003,1.92
927,2018-08-22,"2,861.82",95.150002,1.92
928,2018-08-21,"2,862.96",95.260002,1.92
929,2018-08-20,"2,857.05",95.900002,1.92
930,2018-08-17,"2,850.13",96.099998,1.92
931,2018-08-16,"2,840.69",96.650002,1.92
932,2018-08-15,"2,818.37",96.699997,1.91
933,2018-08-14,"2,839.96",96.730003,1.91
934,2018-08-13,"2,821.93",96.389999,1.91
935,2018-08-10,"2,833.28",96.360001,1.91
936,2018-08-09,"2,853.58",95.5,1.91
937,2018-08-08,"2,857.70",95.099998,1.91
938,2018-08-07,"2,858.45",95.220001,1.91
939,2018-08-06,"2,850.40",95.360001,1.91
940,2018-08-03,"2,840.35",95.139999,1.91
941,2018-08-02,"2,827.22",95.169998,1.91
942,2018-08-01,"2,813.36",94.620003,1.91
943,2018-07-31,"2,816.29",94.489998,1.91
944,2018-07-30,"2,802.60",94.360001,1.91
945,2018-07-27,"2,818.82",94.68,1.91
946,2018-07-26,"2,837.44",94.75,1.91
947,2018-07-25,"2,846.07",94.360001,1.91
948,2018-07-24,"2,820.40",94.610001,1.91
949,2018-07-23,"2,806.98",94.669998,1.91
950,2018-07-20,"2,801.83",94.459999,1.91
951,2018-07-19,"2,804.49",95.169998,1.91
952,2018-07-18,"2,815.62",95.080002,1.91
953,2018-07-17,"2,809.55",94.970001,1.91
954,2018-07-16,"2,798.43",94.510002,1.91
955,2018-07-13,"2,801.31",94.75,1.91
956,2018-07-12,"2,798.29",94.809998,1.91
957,2018-07-11,"2,774.02",94.720001,1.91
958,2018-07-10,"2,793.84",94.110001,1.91
959,2018-07-09,"2,784.17",94.080002,1.91
960,2018-07-06,"2,759.82",94.040001,1.91
961,2018-07-05,"2,736.61",94.470001,1.91
962,2018-07-03,"2,713.22",94.589996,1.91
963,2018-07-02,"2,726.71",94.870003,1.91
964,2018-06-29,"2,718.37",94.629997,1.91
965,2018-06-28,"2,716.31",95.389999,1.91
966,2018-06-27,"2,699.63",95.290001,1.91
967,2018-06-26,"2,723.06",94.68,1.92
968,2018-06-25,"2,717.07",94.279999,1.92
969,2018-06-22,"2,754.88",94.519997,1.92
970,2018-06-21,"2,749.76",94.870003,1.92
971,2018-06-20,"2,767.32",95.059998,1.92
972,2018-06-19,"2,762.59",95.089996,1.91
973,2018-06-18,"2,773.75",94.75,1.9
974,2018-06-15,"2,779.66",94.790001,1.9
975,2018-06-14,"2,782.49",94.769997,1.9
976,2018-06-13,"2,775.63",93.709999,1.7
977,2018-06-12,"2,786.85",93.800003,1.7
978,2018-06-11,"2,782.00",93.580002,1.7
979,2018-06-08,"2,779.03",93.550003,1.7
980,2018-06-07,"2,770.37",93.400002,1.7
981,2018-06-06,"2,772.35",93.660004,1.7
982,2018-06-05,"2,748.80",93.889999,1.7
983,2018-06-04,"2,746.87",94.019997,1.7
984,2018-06-01,"2,734.62",94.190002,1.7
985,2018-05-31,"2,705.27",93.989998,1.7
986,2018-05-30,"2,724.01",94.150002,1.7
987,2018-05-29,"2,689.86",94.830002,1.7
988,2018-05-25,"2,721.33",94.190002,1.7
989,2018-05-24,"2,727.76",93.779999,1.7
990,2018-05-23,"2,733.29",94.010002,1.7
991,2018-05-22,"2,724.44",93.610001,1.7
992,2018-05-21,"2,733.01",93.68,1.7
993,2018-05-18,"2,712.97",93.639999,1.7
994,2018-05-17,"2,720.13",93.470001,1.7
995,2018-05-16,"2,722.46",93.389999,1.7
996,2018-05-15,"2,711.45",93.220001,1.7
997,2018-05-14,"2,730.13",92.589996,1.7
998,2018-05-11,"2,727.72",92.540001,1.7
999,2018-05-10,"2,723.07",92.650002,1.7
1000,2018-05-09,"2,697.79",93.040001,1.7
1001,2018-05-08,"2,671.92",93.120003,1.7
1002,2018-05-07,"2,672.63",92.75,1.7
1003,2018-05-04,"2,663.42",92.57,1.7
1004,2018-05-03,"2,629.73",92.410004,1.7
1005,2018-05-02,"2,635.67",92.510002,1.7
1006,2018-05-01,"2,654.80",92.449997,1.7
1007,2018-04-30,"2,648.05",91.839996,1.69
1008,2018-04-27,"2,669.91",91.540001,1.7
1009,2018-04-26,"2,666.94",91.559998,1.7
1010,2018-04-25,"2,639.40",91.169998,1.7
1011,2018-04-24,"2,634.56",90.769997,1.7
1012,2018-04-23,"2,670.29",90.940002,1.7
1013,2018-04-20,"2,670.14",90.32,1.7
1014,2018-04-19,"2,693.13",89.940002,1.69
1015,2018-04-18,"2,708.64",89.620003,1.69
1016,2018-04-17,"2,706.39",89.519997,1.69
1017,2018-04-16,"2,677.84",89.43,1.69
1018,2018-04-13,"2,656.30",89.800003,1.69
1019,2018-04-12,"2,663.99",89.75,1.69
1020,2018-04-11,"2,642.19",89.57,1.69
1021,2018-04-10,"2,656.87",89.589996,1.69
1022,2018-04-09,"2,613.16",89.839996,1.69
1023,2018-04-06,"2,604.47",90.110001,1.69
1024,2018-04-05,"2,662.84",90.459999,1.69
1025,2018-04-04,"2,644.69",90.139999,1.69
1026,2018-04-03,"2,614.45",90.199997,1.69
1027,2018-04-02,"2,581.88",90.050003,1.68
1028,2018-03-29,"2,640.87",90.150002,1.68
1029,2018-03-28,"2,605.00",90.059998,1.68
1030,2018-03-27,"2,612.62",89.370003,1.68
1031,2018-03-26,"2,658.55",89.029999,1.68
1032,2018-03-23,"2,588.26",89.440002,1.68
1033,2018-03-22,"2,643.69",89.860001,1.68
1034,2018-03-21,"2,711.93",89.779999,1.44
1035,2018-03-20,"2,716.94",90.370003,1.44
1036,2018-03-19,"2,712.92",89.900002,1.43
1037,2018-03-16,"2,752.01",90.230003,1.43
1038,2018-03-15,"2,747.33",90.139999,1.43
1039,2018-03-14,"2,749.48",89.699997,1.42
1040,2018-03-13,"2,765.31",89.660004,1.42
1041,2018-03-12,"2,783.02",89.900002,1.42
1042,2018-03-09,"2,786.57",90.089996,1.42
1043,2018-03-08,"2,738.97",90.120003,1.42
1044,2018-03-07,"2,726.80",89.639999,1.42
1045,2018-03-06,"2,728.12",89.620003,1.42
1046,2018-03-05,"2,720.94",90.080002,1.42
1047,2018-03-02,"2,691.25",89.940002,1.42
1048,2018-03-01,"2,677.67",90.32,1.42
1049,2018-02-28,"2,713.83",90.610001,1.35
1050,2018-02-27,"2,744.28",90.360001,1.42
1051,2018-02-26,"2,779.60",89.82,1.42
1052,2018-02-23,"2,747.30",89.879997,1.42
1053,2018-02-22,"2,703.96",89.75,1.42
1054,2018-02-21,"2,701.33",90.080002,1.42
1055,2018-02-20,"2,716.26",89.720001,1.42
1056,2018-02-16,"2,732.22",89.099998,1.42
1057,2018-02-15,"2,731.20",88.589996,1.42
1058,2018-02-14,"2,698.63",89.120003,1.42
1059,2018-02-13,"2,662.94",89.699997,1.42
1060,2018-02-12,"2,656.00",90.209999,1.42
1061,2018-02-09,"2,619.55",90.440002,1.42
1062,2018-02-08,"2,581.00",90.230003,1.42
1063,2018-02-07,"2,681.66",90.260002,1.42
1064,2018-02-06,"2,695.14",89.589996,1.42
1065,2018-02-05,"2,648.94",89.550003,1.42
1066,2018-02-02,"2,762.13",89.199997,1.42
1067,2018-02-01,"2,821.98",88.669998,1.42
1068,2018-01-31,"2,823.81",89.129997,1.34
1069,2018-01-30,"2,822.43",89.190002,1.42
1070,2018-01-29,"2,853.53",89.309998,1.42
1071,2018-01-26,"2,872.87",89.07,1.42
1072,2018-01-25,"2,839.25",89.389999,1.42
1073,2018-01-24,"2,837.54",89.209999,1.42
1074,2018-01-23,"2,839.13",90.120003,1.42
1075,2018-01-22,"2,832.97",90.400002,1.42
1076,2018-01-19,"2,810.30",90.57,1.42
1077,2018-01-18,"2,798.03",90.5,1.42
1078,2018-01-17,"2,802.56",90.540001,1.42
1079,2018-01-16,"2,776.42",90.389999,1.42
1080,2018-01-12,"2,786.24",90.970001,1.42
1081,2018-01-11,"2,767.56",91.849998,1.42
1082,2018-01-10,"2,748.23",92.330002,1.42
1083,2018-01-09,"2,751.29",92.529999,1.42
1084,2018-01-08,"2,747.71",92.330002,1.42
1085,2018-01-05,"2,743.15",91.949997,1.42
1086,2018-01-04,"2,723.99",91.849998,1.42
1087,2018-01-03,"2,713.06",92.160004,1.42
1088,2018-01-02,"2,695.81",91.849998,1.42
1089,2017-12-29,"2,673.61",92.120003,1.33
1090,2017-12-28,"2,687.54",92.599998,1.42
1091,2017-12-27,"2,682.62",93.029999,1.42
1092,2017-12-26,"2,680.50",93.260002,1.42
1093,2017-12-22,"2,683.34",93.349998,1.42
1094,2017-12-21,"2,684.57",93.279999,1.42
1095,2017-12-20,"2,679.25",93.349998,1.42
1096,2017-12-19,"2,681.47",93.470001,1.42
1097,2017-12-18,"2,690.16",93.699997,1.42
1098,2017-12-15,"2,675.81",93.93,1.41
1099,2017-12-14,"2,652.01",93.489998,1.41
1100,2017-12-13,"2,662.85",93.43,1.17
1101,2017-12-12,"2,664.11",94.099998,1.17
1102,2017-12-11,"2,659.99",93.870003,1.16
1103,2017-12-08,"2,651.50",93.900002,1.16
1104,2017-12-07,"2,636.98",93.800003,1.16
1105,2017-12-06,"2,629.27",93.610001,1.16
1106,2017-12-05,"2,629.57",93.379997,1.16
1107,2017-12-04,"2,639.44",93.190002,1.16
1108,2017-12-01,"2,642.22",92.900002,1.16
1109,2017-11-30,"2,647.58",93.010002,1.07
1110,2017-11-29,"2,626.07",93.260002,1.16
1111,2017-11-28,"2,627.04",93.260002,1.16
1112,2017-11-27,"2,601.42",92.900002,1.16
1113,2017-11-24,"2,602.42",92.760002,1.16
1114,2017-11-22,"2,597.08",93.220001,1.16
