날짜,S&P500,미국채10년,GSCI,기준금리,연도
2015-01-30,1994.99,1.639,2990.4519,2.0,2015
2015-01-29,2021.25,1.756,2878.385,2.0,2015
2015-01-28,2002.16,1.719,2891.0669,2.0,2015
2015-01-27,2029.55,1.828,2933.009,2.0,2015
2015-01-26,2057.09,1.828,2898.127,2.0,2015
2015-01-23,2051.82,1.789,2914.1509,2.0,2015
2015-01-22,2063.15,1.872,2929.0029,2.0,2015
2015-01-21,2032.12,1.875,2963.2939,2.0,2015
2015-01-20,2022.55,1.791,2925.6179,2.0,2015
2015-01-16,2019.42,1.831,3003.947,2.0,2015
2015-01-15,1992.67,1.728,2937.0161,2.0,2015
2015-01-14,2011.27,1.855,2985.031,2.0,2015
2015-01-13,2023.03,1.905,2927.3999,2.0,2015
2015-01-12,2028.26,1.909,2961.6589,2.0,2015
2015-01-09,2044.81,1.95,3045.6289,2.0,2015
2015-01-08,2062.14,2.018,3066.083,2.0,2015
2015-01-07,2025.9,1.969,3067.0291,2.0,2015
2015-01-06,2002.61,1.938,3076.8679,2.0,2015
2015-01-05,2020.58,2.034,3128.334,2.0,2015
2015-01-02,2058.2,2.114,3208.3401,2.0,2015
2014-12-31,2058.9,2.17,3232.7981,2.0,2014
2014-12-30,2080.35,2.192,3276.981,2.0,2014
2014-12-29,2090.57,2.204,3279.6819,2.0,2014
2014-12-26,2088.77,2.252,3318.1179,2.0,2014
2014-12-24,2081.88,2.264,3336.946,2.0,2014
2014-12-23,2082.17,2.269,3400.8779,2.0,2014
2014-12-22,2078.54,2.156,3349.498,2.0,2014
2014-12-19,2070.65,2.16,3407.354,2.0,2014
2014-12-18,2061.23,2.208,3348.9331,2.0,2014
2014-12-17,2012.89,2.136,3404.29,2.0,2014
2014-12-16,1972.74,2.061,3375.1189,2.0,2014
2014-12-15,1989.63,2.115,3413.625,2.0,2014
2014-12-12,2002.33,2.083,3461.2339,2.0,2014
2014-12-11,2035.33,2.169,3511.6599,2.0,2014
2014-12-10,2026.14,2.173,3530.6499,2.0,2014
2014-12-09,2059.82,2.213,3622.666,2.0,2014
2014-12-08,2060.31,2.259,3592.7009,2.0,2014
2014-12-05,2075.37,2.307,3691.082,2.0,2014
2014-12-04,2071.92,2.236,3711.4619,2.0,2014
2014-12-03,2074.33,2.282,3726.876,2.0,2014
2014-12-02,2066.55,2.294,3742.0991,2.0,2014
2014-12-01,2053.44,2.236,3827.075,2.0,2014
2014-11-28,2067.56,2.173,3742.98,2.0,2014
2014-11-26,2072.83,2.245,3997.7891,2.0,2014
2014-11-25,2067.03,2.259,4010.8469,2.0,2014
2014-11-24,2069.41,2.305,4046.0071,2.0,2014
2014-11-21,2063.5,2.312,4077.4761,2.0,2014
2014-11-20,2052.75,2.338,4049.4441,2.0,2014
2014-11-19,2048.72,2.358,4009.2871,2.0,2014
2014-11-18,2051.8,2.317,4016.603,2.0,2014
2014-11-17,2041.32,2.34,4048.3269,2.0,2014
2014-11-14,2039.82,2.319,4044.636,2.0,2014
2014-11-13,2039.33,2.345,3993.8979,2.0,2014
2014-11-12,2038.25,2.373,4102.563,2.0,2014
2014-11-11,2039.68,2.371,4121.146,2.0,2014
2014-11-10,2038.26,2.36,4115.0298,2.0,2014
2014-11-07,2031.92,2.301,4156.3252,2.0,2014
2014-11-06,2031.21,2.382,4124.9238,2.0,2014
2014-11-05,2023.57,2.346,4121.2988,2.0,2014
2014-11-04,2012.1,2.335,4102.5229,2.0,2014
2014-11-03,2017.81,2.346,4172.1602,2.0,2014
2014-10-31,2018.05,2.335,4201.8379,2.0,2014
2014-10-30,1994.65,2.308,4217.687,2.0,2014
2014-10-29,1982.3,2.321,4257.5771,2.0,2014
2014-10-28,1985.05,2.3,4209.3101,2.0,2014
2014-10-27,1961.63,2.259,4183.897,2.0,2014
2014-10-24,1964.58,2.266,4182.4258,2.0,2014
2014-10-23,1950.82,2.277,4220.0278,2.0,2014
2014-10-22,1927.11,2.22,4165.752,2.0,2014
2014-10-21,1941.28,2.227,4212.9829,2.0,2014
2014-10-20,1904.01,2.193,4183.4609,2.0,2014
2014-10-17,1886.76,2.199,4206.7949,2.0,2014
2014-10-16,1862.76,2.151,4194.063,2.0,2014
2014-10-15,1862.49,2.129,4154.855,2.0,2014
2014-10-14,1877.7,2.197,4203.7349,2.25,2014
2014-10-13,1874.74,2.238,4316.1821,2.25,2014
2014-10-10,1906.13,2.286,4315.9009,2.25,2014
2014-10-09,1928.21,2.327,4325.0498,2.25,2014
2014-10-08,1968.89,2.318,4369.791,2.25,2014
2014-10-07,1935.1,2.341,4414.5068,2.25,2014
2014-10-06,1964.82,2.42,4437.5508,2.25,2014
2014-10-03,1967.9,2.436,4403.1299,2.25,2014
2014-10-02,1946.17,2.436,4435.8579,2.25,2014
2014-10-01,1946.16,2.389,4459.8062,2.25,2014
2014-09-30,1972.29,2.495,4469.2671,2.25,2014
2014-09-29,1977.8,2.479,4567.8232,2.25,2014
2014-09-26,1982.85,2.528,4533.2578,2.25,2014
2014-09-25,1965.99,2.504,4521.2402,2.25,2014
2014-09-24,1998.3,2.566,4525.3481,2.25,2014
2014-09-23,1982.77,2.527,4500.4512,2.25,2014
2014-09-22,1994.29,2.566,4496.2822,2.25,2014
2014-09-19,2010.4,2.578,4537.0352,2.25,2014
2014-09-18,2011.36,2.618,4543.3672,2.25,2014
2014-09-17,2001.57,2.622,4598.4502,2.25,2014
2014-09-16,1998.98,2.594,4608.6211,2.25,2014
2014-09-15,1984.13,2.591,4562.6548,2.25,2014
2014-09-12,1985.54,2.609,4557.7168,2.25,2014
2014-09-11,1997.45,2.55,4581.7432,2.25,2014
2014-09-10,1995.69,2.543,4585.9551,2.25,2014
2014-09-09,1988.44,2.502,4629.6152,2.25,2014
2014-09-08,2001.54,2.471,4648.1128,2.25,2014
2014-09-05,2007.71,2.459,4673.4961,2.25,2014
2014-09-04,1997.65,2.453,4696.3779,2.25,2014
2014-09-03,2000.72,2.398,4727.9961,2.25,2014
2014-09-02,2002.28,2.423,4661.8232,2.25,2014
2014-08-29,2003.37,2.345,4755.7451,2.25,2014
2014-08-28,1996.74,2.338,4723.9888,2.25,2014
2014-08-27,2000.12,2.361,4714.1929,2.25,2014
2014-08-26,2000.02,2.398,4708.21,2.25,2014
2014-08-25,1997.92,2.384,4694.3838,2.25,2014
2014-08-22,1988.4,2.403,4693.8408,2.25,2014
2014-08-21,1992.37,2.409,4699.665,2.25,2014
2014-08-20,1986.51,2.428,4681.0078,2.25,2014
2014-08-19,1981.6,2.403,4666.4399,2.25,2014
2014-08-18,1971.74,2.394,4673.2959,2.25,2014
2014-08-15,1955.06,2.341,4728.7212,2.25,2014
2014-08-14,1955.18,2.403,4690.52,2.25,2014
2014-08-13,1946.72,2.42,4774.2729,2.5,2014
2014-08-12,1933.75,2.449,4763.8862,2.5,2014
2014-08-11,1936.92,2.429,4810.7642,2.5,2014
2014-08-08,1931.59,2.422,4800.8428,2.5,2014
2014-08-07,1909.57,2.409,4815.584,2.5,2014
2014-08-06,1920.24,2.469,4808.2661,2.5,2014
2014-08-05,1920.21,2.489,4790.9819,2.5,2014
2014-08-04,1938.99,2.485,4823.5918,2.5,2014
2014-08-01,1925.15,2.494,4802.3418,2.5,2014
2014-07-31,1930.67,2.562,4835.0171,2.5,2014
2014-07-30,1970.07,2.56,4877.73,2.5,2014
2014-07-29,1969.95,2.462,4901.2988,2.5,2014
2014-07-28,1978.91,2.487,4914.231,2.5,2014
2014-07-25,1978.34,2.467,4931.9609,2.5,2014
2014-07-24,1987.98,2.502,4906.603,2.5,2014
2014-07-23,1987.01,2.469,4930.7192,2.5,2014
2014-07-22,1983.53,2.466,4910.7852,2.5,2014
2014-07-21,1973.63,2.469,4925.0649,2.5,2014
2014-07-18,1978.22,2.482,4906.6382,2.5,2014
2014-07-17,1958.12,2.442,4928.5151,2.5,2014
2014-07-16,1981.57,2.53,4901.0571,2.5,2014
2014-07-15,1973.28,2.552,4882.6958,2.5,2014
2014-07-14,1977.1,2.547,4917.1079,2.5,2014
2014-07-11,1967.57,2.516,4902.915,2.5,2014
2014-07-10,1964.68,2.538,4963.7622,2.5,2014
2014-07-09,1972.83,2.556,4957.853,2.5,2014
2014-07-08,1963.71,2.559,4995.252,2.5,2014
2014-07-07,1977.65,2.614,5022.0649,2.5,2014
2014-07-03,1985.44,2.641,5064.5972,2.5,2014
2014-07-02,1974.62,2.628,5074.3618,2.5,2014
2014-07-01,1973.32,2.567,5098.5898,2.5,2014
2014-06-30,1960.23,2.532,5105.4639,2.5,2014
2014-06-27,1960.96,2.536,5143.209,2.5,2014
2014-06-26,1957.22,2.532,5148.562,2.5,2014
2014-06-25,1959.53,2.561,5167.8491,2.5,2014
2014-06-24,1949.98,2.577,5172.248,2.5,2014
2014-06-23,1962.61,2.626,5161.1108,2.5,2014
2014-06-20,1962.87,2.608,5185.1982,2.5,2014
2014-06-19,1959.48,2.621,5178.7598,2.5,2014
2014-06-18,1956.98,2.59,5142.7642,2.5,2014
2014-06-17,1941.99,2.653,5131.3389,2.5,2014
2014-06-16,1937.78,2.597,5126.6709,2.5,2014
2014-06-13,1936.16,2.608,5120.0039,2.5,2014
2014-06-12,1930.11,2.597,5105.249,2.5,2014
2014-06-11,1943.89,2.64,5013.126,2.5,2014
2014-06-10,1950.79,2.64,5009.897,2.5,2014
2014-06-09,1951.27,2.608,5027.1631,2.5,2014
2014-06-06,1949.44,2.597,4983.6758,2.5,2014
2014-06-05,1940.46,2.584,4976.5649,2.5,2014
2014-06-04,1927.88,2.606,4971.6021,2.5,2014
2014-06-03,1924.24,2.599,4984.0239,2.5,2014
2014-06-02,1924.97,2.527,4990.6069,2.5,2014
2014-05-30,1923.57,2.475,4999.6182,2.5,2014
2014-05-29,1920.03,2.47,5035.2549,2.5,2014
2014-05-28,1909.78,2.445,5024.2769,2.5,2014
2014-05-27,1911.91,2.518,5044.3179,2.5,2014
2014-05-23,1900.53,2.536,5067.1128,2.5,2014
2014-05-22,1892.49,2.554,5057.626,2.5,2014
2014-05-21,1888.03,2.534,5066.668,2.5,2014
2014-05-20,1872.83,2.514,5033.4912,2.5,2014
2014-05-19,1885.08,2.545,5031.6729,2.5,2014
2014-05-16,1877.86,2.523,5024.3721,2.5,2014
2014-05-15,1870.85,2.496,5018.123,2.5,2014
2014-05-14,1888.53,2.548,5042.6299,2.5,2014
2014-05-13,1897.45,2.611,5017.98,2.5,2014
2014-05-12,1896.65,2.661,4992.2319,2.5,2014
2014-05-09,1878.48,2.623,4977.269,2.5,2014
2014-05-08,1875.63,2.611,4992.1191,2.5,2014
2014-05-07,1878.21,2.59,5003.4048,2.5,2014
2014-05-06,1867.72,2.593,4981.4209,2.5,2014
2014-05-05,1884.66,2.606,4981.019,2.5,2014
2014-05-02,1881.14,2.586,4996.355,2.5,2014
2014-05-01,1883.68,2.613,4978.4561,2.5,2014
2014-04-30,1883.95,2.646,5008.4048,2.5,2014
2014-04-29,1878.33,2.697,5056.9761,2.5,2014
2014-04-28,1869.43,2.708,5025.7012,2.5,2014
2014-04-25,1863.4,2.666,5048.2378,2.5,2014
2014-04-24,1878.61,2.682,5077.2949,2.5,2014
2014-04-23,1875.39,2.693,5046.5581,2.5,2014
2014-04-22,1879.55,2.711,5049.0181,2.5,2014
2014-04-21,1871.89,2.715,5071.335,2.5,2014
2014-04-17,1864.85,2.721,5075.73,2.5,2014
2014-04-16,1862.31,2.635,5062.8892,2.5,2014
2014-04-15,1842.98,2.63,5054.0308,2.5,2014
2014-04-14,1830.61,2.65,5050.7852,2.5,2014
2014-04-11,1815.69,2.628,5006.3618,2.5,2014
2014-04-10,1833.08,2.647,5010.4829,2.5,2014
2014-04-09,1872.18,2.693,5017.0371,2.5,2014
2014-04-08,1851.96,2.683,4989.478,2.5,2014
2014-04-07,1845.04,2.701,4922.8452,2.5,2014
2014-04-04,1865.09,2.726,4943.501,2.5,2014
2014-04-03,1888.77,2.801,4923.1411,2.5,2014
2014-04-02,1890.9,2.806,4880.9888,2.5,2014
2014-04-01,1885.52,2.755,4910.0679,2.5,2014
2014-03-31,1872.34,2.719,4971.5352,2.5,2014
2014-03-28,1857.62,2.723,4985.437,2.5,2014
2014-03-27,1849.04,2.683,4976.853,2.5,2014
2014-03-26,1852.56,2.694,4929.0439,2.5,2014
2014-03-25,1865.62,2.75,4922.0688,2.5,2014
2014-03-24,1857.44,2.73,4915.0181,2.5,2014
2014-03-21,1866.52,2.746,4911.9292,2.5,2014
2014-03-20,1872.01,2.773,4900.0791,2.5,2014
2014-03-19,1860.77,2.773,4916.6929,2.5,2014
2014-03-18,1872.25,2.674,4920.2739,2.5,2014
2014-03-17,1858.83,2.694,4882.0308,2.5,2014
2014-03-14,1841.13,2.656,4934.5762,2.5,2014
2014-03-13,1846.34,2.645,4899.0161,2.5,2014
2014-03-12,1868.2,2.732,4910.6338,2.5,2014
2014-03-11,1867.63,2.77,4944.2432,2.5,2014
2014-03-10,1877.17,2.779,4951.3989,2.5,2014
2014-03-07,1878.04,2.79,4995.709,2.5,2014
2014-03-06,1877.03,2.739,4972.4009,2.5,2014
2014-03-05,1873.81,2.708,4956.3882,2.5,2014
2014-03-04,1873.91,2.701,5012.916,2.5,2014
2014-03-03,1845.73,2.603,5045.4209,2.5,2014
2014-02-28,1859.45,2.649,4964.5962,2.5,2014
2014-02-27,1854.29,2.639,4944.8848,2.5,2014
2014-02-26,1845.16,2.666,4964.5532,2.5,2014
2014-02-25,1845.12,2.703,4960.1699,2.5,2014
2014-02-24,1847.61,2.741,4986.5078,2.5,2014
2014-02-21,1836.25,2.732,4974.0029,2.5,2014
2014-02-20,1839.78,2.752,4988.5142,2.5,2014
2014-02-19,1828.75,2.739,4993.0649,2.5,2014
2014-02-18,1840.76,2.709,4965.6641,2.5,2014
2014-02-14,1838.63,2.745,4891.2549,2.5,2014
2014-02-13,1829.83,2.734,4874.791,2.5,2014
2014-02-12,1819.26,2.763,4859.3638,2.5,2014
2014-02-11,1819.75,2.726,4848.3159,2.5,2014
2014-02-10,1799.84,2.669,4829.8652,2.5,2014
2014-02-07,1797.02,2.684,4849.7661,2.5,2014
2014-02-06,1773.43,2.702,4784.4619,2.5,2014
2014-02-05,1751.64,2.669,4764.6558,2.5,2014
2014-02-04,1755.2,2.631,4759.5098,2.5,2014
2014-02-03,1741.89,2.577,4726.438,2.5,2014
2014-01-31,1782.59,2.644,4750.4351,2.5,2014
2014-01-30,1794.19,2.697,4783.8931,2.5,2014
2014-01-29,1774.2,2.679,4785.9888,2.5,2014
2014-01-28,1792.5,2.752,4763.0342,2.5,2014
2014-01-27,1781.56,2.75,4720.3149,2.5,2014
2014-01-24,1790.29,2.719,4770.3291,2.5,2014
2014-01-23,1828.46,2.779,4760.624,2.5,2014
2014-01-22,1844.86,2.867,4757.9019,2.5,2014
2014-01-21,1843.8,2.832,4705.7412,2.5,2014
2014-01-17,1838.7,2.821,4699.2158,2.5,2014
2014-01-16,1845.89,2.841,4683.082,2.5,2014
2014-01-15,1848.38,2.893,4692.8491,2.5,2014
2014-01-14,1838.88,2.873,4658.0718,2.5,2014
2014-01-13,1819.2,2.829,4652.7109,2.5,2014
2014-01-10,1842.37,2.86,4659.2568,2.5,2014
2014-01-09,1838.13,2.969,4625.5791,2.5,2014
2014-01-08,1837.49,2.991,4663.7461,2.5,2014
2014-01-07,1837.88,2.941,4699.187,2.5,2014
2014-01-06,1826.77,2.958,4688.6152,2.5,2014
2014-01-03,1831.37,2.998,4693.1069,2.5,2014
2014-01-02,1831.98,2.991,4738.4048,2.5,2014
2013-12-31,1848.36,3.026,4829.4668,2.5,2013
2013-12-30,1841.07,2.972,4856.1938,2.5,2013
2013-12-27,1841.4,3.002,4893.4429,2.5,2013
2013-12-26,1842.02,2.992,4871.2568,2.5,2013
2013-12-24,1833.32,2.981,4865.707,2.5,2013
2013-12-23,1827.99,2.931,4854.8091,2.5,2013
2013-12-20,1818.32,2.89,4866.1489,2.5,2013
2013-12-19,1809.6,2.929,4827.1948,2.5,2013
2013-12-18,1810.65,2.896,4795.7051,2.5,2013
2013-12-17,1781.0,2.837,4768.2661,2.5,2013
2013-12-16,1786.54,2.879,4791.9038,2.5,2013
2013-12-13,1775.32,2.866,4762.9209,2.5,2013
2013-12-12,1775.5,2.879,4784.2158,2.5,2013
2013-12-11,1782.22,2.855,4812.0361,2.5,2013
2013-12-10,1802.62,2.803,4813.3271,2.5,2013
2013-12-09,1808.37,2.841,4800.4961,2.5,2013
2013-12-06,1805.09,2.857,4828.2178,2.5,2013
2013-12-05,1785.03,2.873,4814.9048,2.5,2013
2013-12-04,1792.81,2.837,4827.853,2.5,2013
2013-12-03,1795.15,2.784,4812.2192,2.5,2013
2013-12-02,1800.9,2.797,4764.2251,2.5,2013
2013-11-29,1805.81,2.746,4738.145,2.5,2013
2013-11-27,1807.23,2.739,4743.043,2.5,2013
2013-11-26,1802.75,2.71,4755.5508,2.5,2013
2013-11-25,1802.48,2.73,4756.9458,2.5,2013
2013-11-22,1804.76,2.744,4770.6001,2.5,2013
2013-11-21,1795.85,2.788,4754.2251,2.5,2013
2013-11-20,1781.37,2.804,4692.7329,2.5,2013
2013-11-19,1787.87,2.712,4673.5171,2.5,2013
2013-11-18,1791.53,2.666,4690.8999,2.5,2013
2013-11-15,1798.18,2.703,4713.5381,2.5,2013
2013-11-14,1790.62,2.693,4712.6182,2.5,2013
2013-11-13,1782.0,2.716,4688.9639,2.5,2013
2013-11-12,1767.69,2.774,4658.8511,2.5,2013
2013-11-11,1771.89,2.768,4700.2788,2.5,2013
2013-11-08,1770.61,2.751,4671.02,2.5,2013
2013-11-07,1747.15,2.602,4637.0049,2.5,2013
2013-11-06,1770.49,2.644,4677.291,2.5,2013
2013-11-05,1762.97,2.67,4654.5532,2.5,2013
2013-11-04,1767.93,2.603,4684.4048,2.5,2013
2013-11-01,1761.64,2.62,4696.4619,2.5,2013
2013-10-31,1756.54,2.552,4775.3721,2.5,2013
2013-10-30,1763.31,2.538,4811.2949,2.5,2013
2013-10-29,1771.95,2.503,4814.834,2.5,2013
2013-10-28,1762.11,2.523,4830.3491,2.5,2013
2013-10-25,1759.77,2.511,4789.417,2.5,2013
2013-10-24,1752.07,2.52,4777.7832,2.5,2013
2013-10-23,1746.38,2.498,4785.9658,2.5,2013
2013-10-22,1754.67,2.511,4853.02,2.5,2013
2013-10-21,1744.66,2.601,4869.585,2.5,2013
2013-10-18,1744.5,2.583,4898.7358,2.5,2013
2013-10-17,1733.15,2.592,4870.6592,2.5,2013
2013-10-16,1721.54,2.667,4919.0391,2.5,2013
2013-10-15,1698.06,2.728,4881.499,2.5,2013
2013-10-14,1710.14,2.74,4904.9751,2.5,2013
2013-10-11,1703.2,2.691,4897.373,2.5,2013
2013-10-10,1692.56,2.683,4924.248,2.5,2013
2013-10-09,1656.4,2.661,4856.189,2.5,2013
2013-10-08,1655.45,2.638,4909.043,2.5,2013
2013-10-07,1676.12,2.63,4889.52,2.5,2013
2013-10-04,1690.5,2.645,4882.3701,2.5,2013
2013-10-03,1678.66,2.605,4870.8232,2.5,2013
2013-10-02,1693.87,2.619,4881.9121,2.5,2013
2013-10-01,1695.0,2.65,4823.0171,2.5,2013
2013-09-30,1681.55,2.615,4845.2832,2.5,2013
2013-09-27,1691.75,2.628,4875.8242,2.5,2013
2013-09-26,1698.67,2.648,4880.7212,2.5,2013
2013-09-25,1692.77,2.626,4856.1519,2.5,2013
2013-09-24,1697.42,2.655,4846.7231,2.5,2013
2013-09-23,1701.84,2.701,4853.0962,2.5,2013
2013-09-20,1709.91,2.736,4892.9561,2.5,2013
2013-09-19,1722.34,2.752,4928.5449,2.5,2013
2013-09-18,1725.52,2.692,4948.8472,2.5,2013
2013-09-17,1704.76,2.849,4875.1099,2.5,2013
2013-09-16,1697.6,2.862,4935.5581,2.5,2013
2013-09-13,1687.99,2.89,4980.2241,2.5,2013
2013-09-12,1683.42,2.905,4993.8252,2.5,2013
2013-09-11,1689.13,2.912,4953.9248,2.5,2013
2013-09-10,1683.99,2.966,4947.4761,2.5,2013
2013-09-09,1671.71,2.914,5020.293,2.5,2013
2013-09-06,1655.17,2.934,5070.9712,2.5,2013
2013-09-05,1655.08,2.996,5015.5488,2.5,2013
2013-09-04,1653.08,2.897,5007.9229,2.5,2013
2013-09-03,1639.77,2.863,5042.9668,2.5,2013
2013-08-30,1632.97,2.789,5015.3872,2.5,2013
2013-08-29,1638.17,2.762,5064.4829,2.5,2013
2013-08-28,1634.96,2.765,5103.5381,2.5,2013
2013-08-27,1630.48,2.709,5060.4458,2.5,2013
2013-08-26,1656.78,2.787,4966.583,2.5,2013
2013-08-23,1663.5,2.818,4956.9082,2.5,2013
2013-08-22,1656.96,2.892,4910.2959,2.5,2013
2013-08-21,1642.8,2.892,4902.7559,2.5,2013
2013-08-20,1652.35,2.818,4926.7402,2.5,2013
2013-08-19,1646.06,2.882,4957.853,2.5,2013
2013-08-16,1655.83,2.825,4960.8989,2.5,2013
2013-08-15,1661.32,2.764,4952.7671,2.5,2013
2013-08-14,1685.39,2.712,4913.2261,2.5,2013
2013-08-13,1694.16,2.721,4894.52,2.5,2013
2013-08-12,1689.47,2.622,4872.3682,2.5,2013
2013-08-09,1691.42,2.58,4836.3311,2.5,2013
2013-08-08,1697.48,2.587,4779.4199,2.5,2013
2013-08-07,1690.91,2.599,4788.0029,2.5,2013
2013-08-06,1697.37,2.642,4822.707,2.5,2013
2013-08-05,1707.14,2.64,4858.8389,2.5,2013
2013-08-02,1709.67,2.598,4882.8018,2.5,2013
2013-08-01,1706.87,2.708,4913.3799,2.5,2013
2013-07-31,1685.73,2.588,4851.5962,2.5,2013
2013-07-30,1685.96,2.606,4801.8672,2.5,2013
2013-07-29,1685.33,2.599,4835.1851,2.5,2013
2013-07-26,1691.65,2.564,4837.6929,2.5,2013
2013-07-25,1690.25,2.577,4867.084,2.5,2013
2013-07-24,1685.94,2.584,4877.8379,2.5,2013
2013-07-23,1692.39,2.507,4927.3911,2.5,2013
2013-07-22,1695.53,2.484,4925.9038,2.5,2013
2013-07-19,1692.09,2.482,4942.8491,2.5,2013
2013-07-18,1689.37,2.534,4945.79,2.5,2013
2013-07-17,1680.91,2.491,4912.377,2.5,2013
2013-07-16,1676.26,2.532,4907.4048,2.5,2013
2013-07-15,1682.5,2.543,4895.313,2.5,2013
2013-07-12,1680.19,2.592,4896.9888,2.5,2013
2013-07-11,1675.02,2.572,4869.2339,2.5,2013
2013-07-10,1652.62,2.674,4885.8901,2.5,2013
2013-07-09,1652.32,2.64,4826.48,2.5,2013
2013-07-08,1640.46,2.638,4805.4951,2.5,2013
2013-07-05,1631.89,2.736,4796.3169,2.5,2013
2013-07-03,1615.41,2.503,4761.2241,2.5,2013
2013-07-02,1614.08,2.471,4698.064,2.5,2013
2013-07-01,1614.96,2.477,4660.0869,2.5,2013
2013-06-28,1606.28,2.487,4624.3672,2.5,2013
2013-06-27,1613.2,2.474,4659.041,2.5,2013
2013-06-26,1603.26,2.541,4621.6099,2.5,2013
2013-06-25,1588.03,2.612,4628.3491,2.5,2013
2013-06-24,1573.09,2.544,4616.8281,2.5,2013
2013-06-21,1592.43,2.542,4614.835,2.5,2013
2013-06-20,1588.19,2.421,4663.3989,2.5,2013
2013-06-19,1628.93,2.354,4809.9751,2.5,2013
2013-06-18,1651.81,2.185,4788.5371,2.5,2013
2013-06-17,1639.04,2.178,4769.7549,2.5,2013
2013-06-14,1626.73,2.13,4775.1182,2.5,2013
2013-06-13,1636.36,2.149,4738.2568,2.5,2013
2013-06-12,1612.52,2.228,4708.7739,2.5,2013
2013-06-11,1626.13,2.19,4690.8281,2.5,2013
2013-06-10,1642.81,2.213,4715.228,2.5,2013
2013-06-07,1643.38,2.179,4738.772,2.5,2013
2013-06-06,1622.56,2.079,4712.9268,2.5,2013
2013-06-05,1608.9,2.091,4696.9629,2.5,2013
2013-06-04,1631.38,2.15,4689.9121,2.5,2013
2013-06-03,1640.42,2.128,4666.8369,2.5,2013
2013-05-31,1630.74,2.132,4613.5908,2.5,2013
2013-05-30,1654.41,2.119,4666.0459,2.5,2013
2013-05-29,1648.36,2.119,4672.707,2.5,2013
2013-05-28,1660.06,2.167,4726.8262,2.5,2013
2013-05-24,1649.6,2.011,4680.5581,2.5,2013
2013-05-23,1650.51,2.016,4683.9868,2.5,2013
2013-05-22,1655.35,2.037,4692.2842,2.5,2013
2013-05-21,1669.16,1.93,4730.2168,2.5,2013
2013-05-20,1666.29,1.965,4760.1431,2.5,2013
2013-05-17,1667.47,1.954,4737.8701,2.5,2013
2013-05-16,1650.47,1.879,4707.4771,2.5,2013
2013-05-15,1658.78,1.94,4684.3301,2.5,2013
2013-05-14,1650.34,1.982,4689.0508,2.5,2013
2013-05-13,1633.77,1.917,4706.5229,2.5,2013
2013-05-10,1633.7,1.9,4718.27,2.5,2013
2013-05-09,1626.67,1.813,4760.4771,2.5,2013
2013-05-08,1632.69,1.767,4745.5151,2.75,2013
2013-05-07,1625.96,1.78,4728.0762,2.75,2013
2013-05-06,1617.5,1.764,4745.6431,2.75,2013
2013-05-03,1614.42,1.74,4733.2222,2.75,2013
2013-05-02,1597.59,1.624,4669.7119,2.75,2013
2013-05-01,1582.7,1.632,4582.9922,2.75,2013
2013-04-30,1597.57,1.673,4683.3311,2.75,2013
2013-04-29,1593.61,1.667,4724.9951,2.75,2013
2013-04-26,1582.24,1.665,4667.2261,2.75,2013
2013-04-25,1585.16,1.71,4688.6802,2.75,2013
2013-04-24,1578.79,1.703,4609.9131,2.75,2013
2013-04-23,1578.78,1.706,4553.333,2.75,2013
2013-04-22,1562.5,1.695,4568.2822,2.75,2013
2013-04-19,1555.25,1.705,4556.2349,2.75,2013
2013-04-18,1541.61,1.686,4545.0669,2.75,2013
2013-04-17,1552.01,1.698,4507.2588,2.75,2013
2013-04-16,1574.57,1.722,4574.271,2.75,2013
2013-04-15,1552.36,1.688,4566.2061,2.75,2013
2013-04-12,1588.85,1.721,4673.6782,2.75,2013
2013-04-11,1593.37,1.791,4736.9971,2.75,2013
2013-04-10,1587.73,1.805,4770.895,2.75,2013
2013-04-09,1568.61,1.752,4779.4482,2.75,2013
2013-04-08,1563.07,1.745,4743.7988,2.75,2013
2013-04-05,1553.28,1.714,4713.9082,2.75,2013
2013-04-04,1559.98,1.766,4750.4629,2.75,2013
2013-04-03,1553.69,1.816,4793.0098,2.75,2013
2013-04-02,1570.25,1.862,4892.0342,2.75,2013
2013-04-01,1562.17,1.835,4901.2632,2.75,2013
2013-03-28,1569.19,1.852,4915.855,2.75,2013
2013-03-27,1562.85,1.845,4936.3628,2.75,2013
2013-03-26,1563.77,1.911,4912.022,2.75,2013
2013-03-25,1551.69,1.92,4870.689,2.75,2013
2013-03-22,1556.89,1.927,4851.6382,2.75,2013
2013-03-21,1545.8,1.915,4837.041,2.75,2013
2013-03-20,1558.71,1.958,4868.1699,2.75,2013
2013-03-19,1548.34,1.904,4826.5288,2.75,2013
2013-03-18,1552.1,1.955,4880.0991,2.75,2013
2013-03-15,1560.7,1.991,4896.605,2.75,2013
2013-03-14,1563.23,2.037,4879.519,2.75,2013
2013-03-13,1554.52,2.023,4856.6001,2.75,2013
2013-03-12,1552.48,2.019,4877.894,2.75,2013
2013-03-11,1556.22,2.061,4873.9858,2.75,2013
2013-03-08,1551.18,2.049,4877.8369,2.75,2013
2013-03-07,1544.26,1.995,4864.252,2.75,2013
2013-03-06,1541.46,1.939,4829.6802,2.75,2013
2013-03-05,1539.79,1.898,4861.3042,2.75,2013
2013-03-04,1525.2,1.879,4819.708,2.75,2013
2013-03-01,1518.2,1.845,4836.4541,2.75,2013
2013-02-28,1514.68,1.881,4878.3081,2.75,2013
