date,sp,doller,fed,gdp,cpi
2020-06-30,"3,100.29",97.389999,0.08,19477.444,257.217
2020-06-29,"3,053.24",97.540001,0.08,19477.444,257.217
2020-06-26,"3,009.05",97.5,0.08,19477.444,257.217
2020-06-25,"3,083.76",97.43,0.08,19477.444,257.217
2020-06-24,"3,050.33",97.150002,0.08,19477.444,257.217
2020-06-23,"3,131.29",96.690002,0.08,19477.444,257.217
2020-06-22,"3,117.86",97.040001,0.08,19477.444,257.217
2020-06-19,"3,097.74",97.620003,0.09,19477.444,257.217
2020-06-18,"3,115.34",97.419998,0.09,19477.444,257.217
2020-06-17,"3,113.49",97.160004,0.09,19477.444,257.217
2020-06-16,"3,124.74",96.959999,0.09,19477.444,257.217
2020-06-15,"3,066.59",96.68,0.09,19477.444,257.217
2020-06-12,"3,041.31",97.32,0.08,19477.444,257.217
2020-06-11,"3,002.10",96.730003,0.08,19477.444,257.217
2020-06-10,"3,190.14",95.959999,0.08,19477.444,257.217
2020-06-09,"3,207.18",96.32,0.07,19477.444,257.217
2020-06-08,"3,232.39",96.620003,0.07,19477.444,257.217
2020-06-05,"3,193.93",96.940002,0.07,19477.444,257.217
2020-06-04,"3,112.35",96.68,0.06,19477.444,257.217
2020-06-03,"3,122.87",97.279999,0.06,19477.444,257.217
2020-06-02,"3,080.82",97.669998,0.06,19477.444,257.217
2020-06-01,"3,055.73",97.830002,0.05,19477.444,257.217
2020-05-29,"3,044.31",98.339996,0.05,19477.444,255.944
2020-05-28,"3,029.73",98.379997,0.05,19477.444,255.944
2020-05-27,"3,036.13",99.059998,0.05,19477.444,255.944
2020-05-26,"2,991.77",98.910004,0.05,19477.444,255.944
2020-05-22,"2,955.45",99.860001,0.05,19477.444,255.944
2020-05-21,"2,948.51",99.370003,0.05,19477.444,255.944
2020-05-20,"2,971.61",99.120003,0.05,19477.444,255.944
2020-05-19,"2,922.94",99.370003,0.05,19477.444,255.944
2020-05-18,"2,953.91",99.669998,0.05,19477.444,255.944
2020-05-15,"2,863.70",100.400002,0.05,19477.444,255.944
2020-05-14,"2,852.50",100.470001,0.05,19477.444,255.944
2020-05-13,"2,820.00",100.239998,0.05,19477.444,255.944
2020-05-12,"2,870.12",99.93,0.05,19477.444,255.944
2020-05-11,"2,930.19",100.239998,0.05,19477.444,255.944
2020-05-08,"2,929.80",99.730003,0.05,19477.444,255.944
2020-05-07,"2,881.19",99.889999,0.05,19477.444,255.944
2020-05-06,"2,848.42",100.089996,0.05,19477.444,255.944
2020-05-05,"2,868.44",99.709999,0.05,19477.444,255.944
2020-05-04,"2,842.74",99.480003,0.05,19477.444,255.944
2020-05-01,"2,830.71",98.800003,0.05,19477.444,255.944
2020-04-30,"2,912.43",99.019997,0.05,19477.444,256.094
2020-04-29,"2,939.51",99.57,0.04,19477.444,256.094
2020-04-28,"2,863.39",99.870003,0.04,19477.444,256.094
2020-04-27,"2,878.48",100.040001,0.04,19477.444,256.094
2020-04-24,"2,836.74",100.379997,0.05,19477.444,256.094
2020-04-23,"2,797.80",100.43,0.04,19477.444,256.094
2020-04-22,"2,799.31",100.389999,0.05,19477.444,256.094
2020-04-21,"2,736.56",100.260002,0.05,19477.444,256.094
2020-04-20,"2,823.16",99.959999,0.05,19477.444,256.094
2020-04-17,"2,874.56",99.779999,0.05,19477.444,256.094
2020-04-16,"2,799.55",100.029999,0.05,19477.444,256.094
2020-04-15,"2,783.36",99.459999,0.05,19477.444,256.094
2020-04-14,"2,846.06",98.889999,0.05,19477.444,256.094
2020-04-13,"2,761.63",99.349998,0.05,19477.444,256.094
2020-04-09,"2,789.82",99.519997,0.05,19477.444,256.094
2020-04-08,"2,749.98",100.120003,0.05,19477.444,256.094
2020-04-07,"2,659.41",99.980003,0.05,19477.444,256.094
2020-04-06,"2,663.68",100.690002,0.05,19477.444,256.094
2020-04-03,"2,488.65",100.580002,0.05,19477.444,256.094
2020-04-02,"2,526.90",100.18,0.05,19477.444,256.094
2020-04-01,"2,470.50",99.669998,0.06,19477.444,256.094
2020-03-31,"2,584.59",99.050003,0.08,21481.367,258.165
2020-03-30,"2,626.65",99.18,0.09,21481.367,258.165
2020-03-27,"2,541.47",98.370003,0.1,21481.367,258.165
2020-03-26,"2,630.07",99.419998,0.1,21481.367,258.165
2020-03-25,"2,475.56",101.050003,0.1,21481.367,258.165
2020-03-24,"2,447.33",101.739998,0.12,21481.367,258.165
2020-03-23,"2,237.40",102.489998,0.15,21481.367,258.165
2020-03-20,"2,304.92",102.82,0.15,21481.367,258.165
2020-03-19,"2,409.39",102.760002,0.2,21481.367,258.165
2020-03-18,"2,398.10",101.160004,0.25,21481.367,258.165
2020-03-17,"2,529.19",99.580002,0.25,21481.367,258.165
2020-03-16,"2,386.13",98.089996,0.25,21481.367,258.165
2020-03-13,"2,711.02",98.75,1.1,21481.367,258.165
2020-03-12,"2,480.64",97.470001,1.1,21481.367,258.165
2020-03-11,"2,741.38",96.510002,1.09,21481.367,258.165
2020-03-10,"2,882.23",96.410004,1.09,21481.367,258.165
2020-03-09,"2,746.56",94.900002,1.09,21481.367,258.165
2020-03-06,"2,972.37",95.949997,1.09,21481.367,258.165
2020-03-05,"3,023.94",96.82,1.09,21481.367,258.165
2020-03-04,"3,130.12",97.339996,1.09,21481.367,258.165
2020-03-03,"3,003.37",97.150002,1.59,21481.367,258.165
2020-03-02,"3,090.23",97.360001,1.59,21481.367,258.165
2020-02-28,"2,954.22",98.129997,1.58,21481.367,259.007
2020-02-27,"2,978.76",98.440002,1.58,21481.367,259.007
2020-02-26,"3,116.39",99.0,1.58,21481.367,259.007
2020-02-25,"3,128.21",98.970001,1.58,21481.367,259.007
2020-02-24,"3,225.89",99.290001,1.58,21481.367,259.007
2020-02-21,"3,337.75",99.260002,1.58,21481.367,259.007
2020-02-20,"3,373.23",99.870003,1.59,21481.367,259.007
2020-02-19,"3,386.15",99.599998,1.59,21481.367,259.007
2020-02-18,"3,370.29",99.459999,1.59,21481.367,259.007
2020-02-14,"3,380.16",99.120003,1.58,21481.367,259.007
2020-02-13,"3,373.94",99.07,1.58,21481.367,259.007
2020-02-12,"3,379.45",99.050003,1.58,21481.367,259.007
2020-02-11,"3,357.75",98.720001,1.58,21481.367,259.007
2020-02-10,"3,352.09",98.830002,1.58,21481.367,259.007
2020-02-07,"3,327.71",98.68,1.58,21481.367,259.007
2020-02-06,"3,345.78",98.5,1.59,21481.367,259.007
2020-02-05,"3,334.69",98.269997,1.59,21481.367,259.007
2020-02-04,"3,297.59",97.959999,1.59,21481.367,259.007
2020-02-03,"3,248.92",97.800003,1.59,21481.367,259.007
2020-01-31,"3,225.52",97.389999,1.59,21481.367,258.682
2020-01-30,"3,283.66",97.870003,1.6,21481.367,258.682
2020-01-29,"3,273.40",97.989998,1.55,21481.367,258.682
2020-01-28,"3,276.24",98.019997,1.55,21481.367,258.682
2020-01-27,"3,243.63",97.959999,1.55,21481.367,258.682
2020-01-24,"3,295.47",97.849998,1.55,21481.367,258.682
2020-01-23,"3,325.54",97.690002,1.55,21481.367,258.682
2020-01-22,"3,321.75",97.529999,1.55,21481.367,258.682
2020-01-21,"3,320.79",97.529999,1.55,21481.367,258.682
2020-01-17,"3,329.62",97.610001,1.55,21481.367,258.682
2020-01-16,"3,316.81",97.32,1.54,21481.367,258.682
2020-01-15,"3,289.29",97.230003,1.54,21481.367,258.682
2020-01-14,"3,283.15",97.370003,1.54,21481.367,258.682
2020-01-13,"3,288.13",97.349998,1.54,21481.367,258.682
2020-01-10,"3,265.35",97.360001,1.54,21481.367,258.682
2020-01-09,"3,274.70",97.449997,1.55,21481.367,258.682
2020-01-08,"3,253.05",97.300003,1.55,21481.367,258.682
2020-01-07,"3,237.18",96.980003,1.55,21481.367,258.682
2020-01-06,"3,246.28",96.669998,1.55,21481.367,258.682
2020-01-03,"3,234.85",96.839996,1.55,21481.367,258.682
2020-01-02,"3,257.85",96.849998,1.55,21481.367,258.682
2019-12-31,"3,230.78",96.389999,1.55,21694.458,258.263
2019-12-30,"3,221.29",96.739998,1.55,21694.458,258.263
2019-12-27,"3,240.02",96.919998,1.55,21694.458,258.263
2019-12-26,"3,239.91",97.589996,1.55,21694.458,258.263
2019-12-24,"3,223.38",97.650002,1.55,21694.458,258.263
2019-12-23,"3,224.01",97.660004,1.55,21694.458,258.263
2019-12-20,"3,221.22",97.709999,1.55,21694.458,258.263
2019-12-19,"3,205.37",97.419998,1.55,21694.458,258.263
2019-12-18,"3,191.14",97.410004,1.55,21694.458,258.263
2019-12-17,"3,192.52",97.209999,1.55,21694.458,258.263
2019-12-16,"3,191.45",97.07,1.56,21694.458,258.263
2019-12-13,"3,168.80",97.169998,1.55,21694.458,258.263
2019-12-12,"3,168.57",97.400002,1.55,21694.458,258.263
2019-12-11,"3,141.63",97.160004,1.55,21694.458,258.263
2019-12-10,"3,132.52",97.410004,1.55,21694.458,258.263
2019-12-09,"3,135.96",97.639999,1.55,21694.458,258.263
2019-12-06,"3,145.91",97.699997,1.55,21694.458,258.263
2019-12-05,"3,117.43",97.410004,1.55,21694.458,258.263
2019-12-04,"3,112.76",97.650002,1.55,21694.458,258.263
2019-12-03,"3,093.20",97.739998,1.55,21694.458,258.263
2019-12-02,"3,113.87",97.860001,1.56,21694.458,258.263
2019-11-29,"3,140.98",98.269997,1.56,21694.458,257.788
2019-11-27,"3,153.63",98.410004,1.55,21694.458,257.788
2019-11-26,"3,140.52",98.25,1.55,21694.458,257.788
2019-11-25,"3,133.64",98.32,1.55,21694.458,257.788
2019-11-22,"3,110.29",98.269997,1.55,21694.458,257.788
2019-11-21,"3,103.54",97.989998,1.55,21694.458,257.788
2019-11-20,"3,108.46",97.93,1.55,21694.458,257.788
2019-11-19,"3,120.18",97.860001,1.55,21694.458,257.788
2019-11-18,"3,122.03",97.790001,1.55,21694.458,257.788
2019-11-15,"3,120.46",98.0,1.55,21694.458,257.788
2019-11-14,"3,096.63",98.160004,1.55,21694.458,257.788
2019-11-13,"3,094.04",98.370003,1.55,21694.458,257.788
2019-11-12,"3,091.84",98.309998,1.55,21694.458,257.788
2019-11-08,"3,093.08",98.349998,1.55,21694.458,257.788
2019-11-07,"3,085.18",98.139999,1.55,21694.458,257.788
2019-11-06,"3,076.78",97.949997,1.55,21694.458,257.788
2019-11-05,"3,074.62",97.980003,1.56,21694.458,257.788
2019-11-04,"3,078.27",97.510002,1.56,21694.458,257.788
2019-11-01,"3,066.91",97.239998,1.57,21694.458,257.788
2019-10-31,"3,037.56",97.349998,1.58,21694.458,257.305
2019-10-30,"3,046.77",97.650002,1.82,21694.458,257.305
2019-10-29,"3,036.89",97.690002,1.82,21694.458,257.305
2019-10-28,"3,039.42",97.760002,1.83,21694.458,257.305
2019-10-25,"3,022.55",97.830002,1.83,21694.458,257.305
2019-10-24,"3,010.29",97.629997,1.85,21694.458,257.305
2019-10-23,"3,004.52",97.470001,1.85,21694.458,257.305
2019-10-22,"2,995.99",97.529999,1.85,21694.458,257.305
2019-10-21,"3,006.72",97.330002,1.85,21694.458,257.305
2019-10-18,"2,986.20",97.279999,1.85,21694.458,257.305
2019-10-17,"2,997.95",97.610001,1.85,21694.458,257.305
2019-10-16,"2,989.69",98.010002,1.9,21694.458,257.305
2019-10-15,"2,995.68",98.290001,1.9,21694.458,257.305
2019-10-11,"2,970.27",98.300003,1.82,21694.458,257.305
2019-10-10,"2,938.13",98.709999,1.82,21694.458,257.305
2019-10-09,"2,919.40",99.120003,1.82,21694.458,257.305
2019-10-08,"2,893.06",99.139999,1.82,21694.458,257.305
2019-10-07,"2,938.79",98.989998,1.82,21694.458,257.305
2019-10-04,"2,952.01",98.809998,1.82,21694.458,257.305
2019-10-03,"2,910.63",98.860001,1.83,21694.458,257.305
2019-10-02,"2,887.61",99.040001,1.85,21694.458,257.305
2019-10-01,"2,940.25",99.129997,1.88,21694.458,257.305
2019-09-30,"2,976.74",99.379997,1.9,21505.012,256.596
2019-09-27,"2,961.79",99.110001,1.83,21505.012,256.596
2019-09-26,"2,977.62",99.209999,1.85,21505.012,256.596
2019-09-25,"2,984.87",99.040001,1.9,21505.012,256.596
2019-09-24,"2,966.60",98.339996,1.9,21505.012,256.596
2019-09-23,"2,991.78",98.599998,1.9,21505.012,256.596
2019-09-20,"2,992.07",98.510002,1.9,21505.012,256.596
2019-09-19,"3,006.79",98.269997,1.9,21505.012,256.596
2019-09-18,"3,006.73",98.599998,2.25,21505.012,256.596
2019-09-17,"3,005.70",98.260002,2.3,21505.012,256.596
2019-09-16,"2,997.96",98.650002,2.25,21505.012,256.596
2019-09-13,"3,007.39",98.260002,2.14,21505.012,256.596
2019-09-12,"3,009.57",98.309998,2.13,21505.012,256.596
2019-09-11,"3,000.93",98.650002,2.13,21505.012,256.596
2019-09-10,"2,979.39",98.330002,2.13,21505.012,256.596
2019-09-09,"2,978.43",98.279999,2.13,21505.012,256.596
2019-09-06,"2,978.71",98.389999,2.12,21505.012,256.596
2019-09-05,"2,976.00",98.410004,2.13,21505.012,256.596
2019-09-04,"2,937.78",98.449997,2.13,21505.012,256.596
2019-09-03,"2,906.27",98.949997,2.13,21505.012,256.596
2019-08-30,"2,926.46",98.919998,2.13,21505.012,256.179
2019-08-29,"2,924.58",98.510002,2.12,21505.012,256.179
2019-08-28,"2,887.94",98.209999,2.12,21505.012,256.179
2019-08-27,"2,869.16",98.0,2.12,21505.012,256.179
2019-08-26,"2,878.38",98.080002,2.12,21505.012,256.179
2019-08-23,"2,847.11",97.639999,2.12,21505.012,256.179
2019-08-22,"2,922.95",98.169998,2.12,21505.012,256.179
2019-08-21,"2,924.43",98.300003,2.12,21505.012,256.179
2019-08-20,"2,900.51",98.190002,2.13,21505.012,256.179
2019-08-19,"2,923.65",98.349998,2.13,21505.012,256.179
2019-08-16,"2,888.68",98.139999,2.13,21505.012,256.179
2019-08-15,"2,847.60",98.139999,2.13,21505.012,256.179
2019-08-14,"2,840.60",97.989998,2.12,21505.012,256.179
2019-08-13,"2,926.32",97.809998,2.12,21505.012,256.179
2019-08-12,"2,882.70",97.379997,2.12,21505.012,256.179
2019-08-09,"2,918.65",97.489998,2.12,21505.012,256.179
2019-08-08,"2,938.09",97.620003,2.12,21505.012,256.179
2019-08-07,"2,883.98",97.540001,2.12,21505.012,256.179
2019-08-06,"2,881.77",97.629997,2.13,21505.012,256.179
2019-08-05,"2,844.74",97.5,2.13,21505.012,256.179
2019-08-02,"2,932.05",98.099998,2.14,21505.012,256.179
2019-08-01,"2,953.56",98.389999,2.14,21505.012,256.179
2019-07-31,"2,980.38",98.519997,2.4,21505.012,255.9
2019-07-30,"3,013.18",98.050003,2.39,21505.012,255.9
2019-07-29,"3,020.97",98.040001,2.4,21505.012,255.9
2019-07-26,"3,025.86",98.010002,2.4,21505.012,255.9
2019-07-25,"3,003.67",97.82,2.4,21505.012,255.9
2019-07-24,"3,019.56",97.730003,2.4,21505.012,255.9
2019-07-23,"3,005.47",97.709999,2.4,21505.012,255.9
2019-07-22,"2,985.03",97.260002,2.4,21505.012,255.9
2019-07-19,"2,976.61",97.150002,2.41,21505.012,255.9
2019-07-18,"2,995.11",96.790001,2.41,21505.012,255.9
2019-07-17,"2,984.42",97.220001,2.41,21505.012,255.9
2019-07-16,"3,004.04",97.400002,2.41,21505.012,255.9
2019-07-15,"3,014.30",96.93,2.4,21505.012,255.9
2019-07-12,"3,013.77",96.809998,2.38,21505.012,255.9
2019-07-11,"2,999.91",97.050003,2.4,21505.012,255.9
2019-07-10,"2,993.07",97.099998,2.41,21505.012,255.9
2019-07-09,"2,979.63",97.489998,2.41,21505.012,255.9
2019-07-08,"2,975.95",97.379997,2.41,21505.012,255.9
2019-07-05,"2,990.41",97.25,2.42,21505.012,255.9
2019-07-03,"2,995.82",96.769997,2.41,21505.012,255.9
2019-07-02,"2,973.01",96.730003,2.4,21505.012,255.9
2019-07-01,"2,964.33",96.839996,2.39,21505.012,255.9
2019-06-28,"2,941.76",96.129997,2.4,21289.268,255.361
2019-06-27,"2,924.92",96.190002,2.38,21289.268,255.361
2019-06-26,"2,913.78",96.209999,2.38,21289.268,255.361
2019-06-25,"2,917.38",96.160004,2.38,21289.268,255.361
2019-06-24,"2,945.35",95.980003,2.38,21289.268,255.361
2019-06-21,"2,950.46",96.220001,2.38,21289.268,255.361
2019-06-20,"2,954.18",96.629997,2.37,21289.268,255.361
2019-06-19,"2,926.46",97.120003,2.37,21289.268,255.361
2019-06-18,"2,917.75",97.639999,2.37,21289.268,255.361
2019-06-17,"2,889.67",97.559998,2.38,21289.268,255.361
2019-06-14,"2,886.98",97.57,2.36,21289.268,255.361
2019-06-13,"2,891.64",97.010002,2.37,21289.268,255.361
2019-06-12,"2,879.84",97.0,2.37,21289.268,255.361
2019-06-11,"2,885.72",96.690002,2.37,21289.268,255.361
2019-06-10,"2,886.73",96.760002,2.37,21289.268,255.361
2019-06-07,"2,873.34",96.610001,2.37,21289.268,255.361
2019-06-06,"2,843.49",97.029999,2.37,21289.268,255.361
2019-06-05,"2,826.15",97.370003,2.38,21289.268,255.361
2019-06-04,"2,803.27",97.07,2.38,21289.268,255.361
2019-06-03,"2,744.45",97.139999,2.38,21289.268,255.361
2019-05-31,"2,752.06",97.75,2.4,21289.268,255.325
2019-05-30,"2,788.86",98.139999,2.39,21289.268,255.325
2019-05-29,"2,783.02",98.139999,2.39,21289.268,255.325
2019-05-28,"2,802.39",97.959999,2.39,21289.268,255.325
2019-05-24,"2,826.06",97.610001,2.38,21289.268,255.325
2019-05-23,"2,822.24",97.849998,2.38,21289.268,255.325
2019-05-22,"2,856.27",98.110001,2.38,21289.268,255.325
2019-05-21,"2,864.36",98.059998,2.39,21289.268,255.325
2019-05-20,"2,840.23",97.93,2.39,21289.268,255.325
2019-05-17,"2,859.53",98.0,2.39,21289.268,255.325
2019-05-16,"2,876.32",97.839996,2.39,21289.268,255.325
2019-05-15,"2,850.96",97.57,2.4,21289.268,255.325
2019-05-14,"2,834.41",97.529999,2.38,21289.268,255.325
2019-05-13,"2,811.87",97.32,2.38,21289.268,255.325
2019-05-10,"2,881.40",97.330002,2.38,21289.268,255.325
2019-05-09,"2,870.72",97.370003,2.38,21289.268,255.325
2019-05-08,"2,879.42",97.620003,2.39,21289.268,255.325
2019-05-07,"2,884.05",97.629997,2.4,21289.268,255.325
2019-05-06,"2,932.47",97.519997,2.4,21289.268,255.325
2019-05-03,"2,945.64",97.519997,2.4,21289.268,255.325
2019-05-02,"2,917.52",97.830002,2.41,21289.268,255.325
2019-05-01,"2,923.73",97.690002,2.45,21289.268,255.325
2019-04-30,"2,945.83",97.480003,2.45,21289.268,255.163
2019-04-29,"2,943.03",97.860001,2.45,21289.268,255.163
2019-04-26,"2,939.88",98.010002,2.44,21289.268,255.163
2019-04-25,"2,926.17",98.199997,2.44,21289.268,255.163
2019-04-24,"2,927.25",98.099998,2.44,21289.268,255.163
2019-04-23,"2,933.68",97.57,2.44,21289.268,255.163
2019-04-22,"2,907.97",97.279999,2.44,21289.268,255.163
2019-04-18,"2,905.03",97.470001,2.43,21289.268,255.163
2019-04-17,"2,900.45",97.010002,2.42,21289.268,255.163
2019-04-16,"2,907.06",97.040001,2.41,21289.268,255.163
2019-04-15,"2,905.58",96.940002,2.41,21289.268,255.163
2019-04-12,"2,907.41",96.970001,2.41,21289.268,255.163
2019-04-11,"2,888.32",97.18,2.41,21289.268,255.163
2019-04-10,"2,888.21",96.949997,2.41,21289.268,255.163
2019-04-09,"2,878.20",97.010002,2.41,21289.268,255.163
2019-04-08,"2,895.77",97.050003,2.41,21289.268,255.163
2019-04-05,"2,892.74",97.400002,2.41,21289.268,255.163
2019-04-04,"2,879.39",97.309998,2.41,21289.268,255.163
2019-04-03,"2,873.40",97.089996,2.41,21289.268,255.163
2019-04-02,"2,867.24",97.360001,2.41,21289.268,255.163
2019-04-01,"2,867.19",97.25,2.41,21289.268,255.163
2019-03-29,"2,834.40",97.279999,2.43,21001.591,254.273
2019-03-28,"2,815.44",97.199997,2.41,21001.591,254.273
2019-03-27,"2,805.37",96.769997,2.41,21001.591,254.273
2019-03-26,"2,818.46",96.739998,2.4,21001.591,254.273
2019-03-25,"2,798.36",96.57,2.4,21001.591,254.273
2019-03-22,"2,800.71",96.650002,2.41,21001.591,254.273
2019-03-21,"2,854.88",96.5,2.41,21001.591,254.273
2019-03-20,"2,824.23",95.760002,2.41,21001.591,254.273
2019-03-19,"2,832.57",96.379997,2.4,21001.591,254.273
2019-03-18,"2,832.94",96.519997,2.4,21001.591,254.273
2019-03-15,"2,822.48",96.599998,2.4,21001.591,254.273
2019-03-14,"2,808.48",96.790001,2.4,21001.591,254.273
2019-03-13,"2,810.92",96.550003,2.4,21001.591,254.273
2019-03-12,"2,791.52",96.940002,2.4,21001.591,254.273
2019-03-11,"2,783.30",97.220001,2.4,21001.591,254.273
2019-03-08,"2,743.07",97.370003,2.4,21001.591,254.273
2019-03-07,"2,748.93",97.669998,2.4,21001.591,254.273
2019-03-06,"2,771.45",96.870003,2.4,21001.591,254.273
2019-03-05,"2,789.65",96.849998,2.4,21001.591,254.273
2019-03-04,"2,792.81",96.68,2.4,21001.591,254.273
2019-03-01,"2,803.69",96.529999,2.4,21001.591,254.273
2019-02-28,"2,784.49",96.160004,2.4,21001.591,253.135
2019-02-27,"2,792.38",96.150002,2.4,21001.591,253.135
2019-02-26,"2,793.90",96.0,2.4,21001.591,253.135
2019-02-25,"2,796.11",96.410004,2.4,21001.591,253.135
2019-02-22,"2,792.67",96.510002,2.4,21001.591,253.135
2019-02-21,"2,774.88",96.610001,2.4,21001.591,253.135
2019-02-20,"2,784.70",96.449997,2.4,21001.591,253.135
2019-02-19,"2,779.76",96.519997,2.4,21001.591,253.135
2019-02-15,"2,775.60",96.919998,2.4,21001.591,253.135
2019-02-14,"2,745.73",96.980003,2.4,21001.591,253.135
2019-02-13,"2,753.03",97.129997,2.4,21001.591,253.135
2019-02-12,"2,744.73",96.709999,2.4,21001.591,253.135
2019-02-11,"2,709.80",97.059998,2.4,21001.591,253.135
2019-02-08,"2,707.88",96.639999,2.4,21001.591,253.135
2019-02-07,"2,706.05",96.510002,2.4,21001.591,253.135
2019-02-06,"2,731.61",96.419998,2.4,21001.591,253.135
2019-02-05,"2,737.70",96.099998,2.4,21001.591,253.135
2019-02-04,"2,724.87",95.849998,2.4,21001.591,253.135
2019-02-01,"2,706.53",95.580002,2.4,21001.591,253.135
2019-01-31,"2,704.10",95.580002,2.4,21001.591,252.47
2019-01-30,"2,681.05",95.339996,2.4,21001.591,252.47
2019-01-29,"2,640.00",95.82,2.4,21001.591,252.47
2019-01-28,"2,643.85",95.75,2.4,21001.591,252.47
2019-01-25,"2,664.76",95.790001,2.4,21001.591,252.47
2019-01-24,"2,642.33",96.599998,2.4,21001.591,252.47
2019-01-23,"2,638.70",96.120003,2.4,21001.591,252.47
2019-01-22,"2,632.90",96.300003,2.4,21001.591,252.47
2019-01-18,"2,670.71",96.339996,2.4,21001.591,252.47
2019-01-17,"2,635.96",96.07,2.4,21001.591,252.47
2019-01-16,"2,616.10",96.059998,2.4,21001.591,252.47
2019-01-15,"2,610.30",95.970001,2.4,21001.591,252.47
2019-01-14,"2,582.61",95.589996,2.4,21001.591,252.47
2019-01-11,"2,596.26",95.669998,2.4,21001.591,252.47
2019-01-10,"2,596.64",95.540001,2.4,21001.591,252.47
2019-01-09,"2,584.96",95.220001,2.4,21001.591,252.47
2019-01-08,"2,574.41",95.900002,2.4,21001.591,252.47
2019-01-07,"2,549.69",95.709999,2.4,21001.591,252.47
2019-01-04,"2,531.94",96.190002,2.4,21001.591,252.47
2019-01-03,"2,447.89",96.309998,2.4,21001.591,252.47
2019-01-02,"2,510.03",96.82,2.4,21001.591,252.47
2018-12-31,"2,506.85",96.169998,2.4,20813.325,252.551
2018-12-28,"2,485.74",96.389999,2.4,20813.325,252.551
2018-12-27,"2,488.83",96.480003,2.4,20813.325,252.551
2018-12-26,"2,467.70",97.050003,2.4,20813.325,252.551
2018-12-24,"2,351.10",96.550003,2.4,20813.325,252.551
2018-12-21,"2,416.62",96.959999,2.4,20813.325,252.551
2018-12-20,"2,467.42",96.279999,2.4,20813.325,252.551
2018-12-19,"2,506.96",97.040001,2.2,20813.325,252.551
2018-12-18,"2,546.16",97.139999,2.2,20813.325,252.551
2018-12-17,"2,545.94",97.099998,2.2,20813.325,252.551
2018-12-14,"2,599.95",97.440002,2.19,20813.325,252.551
2018-12-13,"2,650.54",97.059998,2.19,20813.325,252.551
2018-12-12,"2,651.07",97.040001,2.19,20813.325,252.551
2018-12-11,"2,636.78",97.389999,2.19,20813.325,252.551
2018-12-10,"2,637.72",97.220001,2.2,20813.325,252.551
2018-12-07,"2,633.08",96.510002,2.19,20813.325,252.551
2018-12-06,"2,695.95",96.809998,2.2,20813.325,252.551
2018-12-04,"2,700.06",96.970001,2.2,20813.325,252.551
